participant,sentence
MOT,we can .
MOT,we can have some xxx in a minute .
MOT,we can .
MOT,"we can, yeah ."
MOT,you can have nice milk .
MOT,yes .
MOT,yes .
MOT,that's a lovely sound .
MOT,okay ?
MOT,"okay, okay ?"
MOT,"okay, okay ?"
MOT,oh you're leaning back .
MOT,ar(e) y(ou) leaning &ba +/?
MOT,(h)ello .
MOT,ah !
MOT,that's a lovely [!] smile .
MOT,uuh@i !
MOT,ngeh@i !
MOT,oh don't fall over .
MOT,oh oh oh !
MOT,ah !
MOT,hello .
MOT,are you holding my hand ?
MOT,whoops !
MOT,are you holding my hand ?
MOT,do you like your dress ?
MOT,oh careful !
MOT,do you like your dress ?
MOT,oh !
MOT,what was that ?
MOT,what was that ?
MOT,a big sneeze !
MOT,that's what that was .
MOT,"a big, big, big, big sneeze ."
MOT,a big sneeze ?
MOT,a big sneeze ?
MOT,"oh, what's that ?"
MOT,d(o) y(ou) see the phone ?
MOT,do you see the phone ?
MOT,"ah, Laurie loves her phone ."
MOT,hm: ?
MOT,have y(ou) got my hand ?
MOT,have y(ou) got my hand ?
MOT,what 0are y(ou) lookin(g) at ?
MOT,what 0are y(ou) lookin(g) at ?
MOT,hm: ?
MOT,hey ?
MOT,do y(ou) wanna sit up ?
MOT,hey .
MOT,hey hey hey hey .
MOT,hi !
MOT,that's nice .
MOT,that's nice .
MOT,that's a lovely smile .
MOT,oh careful !
MOT,careful .
MOT,careful .
MOT,"don't fall over, don't fall over ."
MOT,don't fall over Carr .
MOT,don't fall over .
MOT,you (.) are (.) Carr .
MOT,Carr_Lara .
MOT,Carr_Lara_Tara_Bara .
MOT,wait (un)til we meet your cousin Tara .
MOT,yeah .
MOT,do you like your dress ?
MOT,"you do [!], don't y(ou) ?"
MOT,you like that dress .
MOT,it's got flowers on it !
MOT,are y(ou) going to <eat my hand> [//] eat your [!] hand ?
MOT,whoopsie .
MOT,oh .
MOT,oh .
MOT,doh@z:m .
MOT,do y(ou) like the sparkles ?
MOT,is that interesting ?
MOT,look .
MOT,d(o) y(ou) wanna see them ?
MOT,dry your handies@f [: hands] .
MOT,you [!] dry your handies@f [: hands] .
MOT,hm: .
MOT,do y(ou) wanna hold my hand ?
MOT,"oh, and to eat it ."
MOT,eat it .
MOT,yum yum yum yum .
MOT,yum yum yum .
MOT,yum yum yummy hand .
MOT,yum yum yummy hand .
MOT,yummy hand .
MOT,(i)s that nice ?
MOT,yum yum yum .
MOT,mmmomom@p .
MOT,here do you wanna lie down a bit ?
MOT,you lie down a bit .
MOT,there we go .
MOT,there [!] we go .
MOT,now !
MOT,now I can see you really well !
MOT,do_do_do_do_do_do@si .
MOT,dodo_do_do_do_do_doo@si .
MOT,dodo_do_do_do_do_doo@si .
MOT,(i)s that fun ?
MOT,doo_doo_dididoo_do_do_didido@si .
MOT,de_de_de_de_de_de_de_de_de_de_de_de_de_de_de_de_de_de_de_de@si .
MOT,car likes that .
MOT,oh are y(ou) counting ?
MOT,counting things ?
MOT,"ah sorry, 0you don't like that ?"
MOT,okay you can get up .
MOT,ooh !
MOT,now [!] you can get up .
MOT,oh is that not nice ?
MOT,is that not nice ?
MOT,okay .
MOT,do you wanna play with your dress ?
MOT,play with your dress .
MOT,huhhuhhuh@i .
MOT,huhhuhhuh@i .
MOT,"oh no, not happy now ?"
MOT,"I'm sorry, I'm sorry ."
MOT,d(o) y(ou) wanna bounce ?
MOT,bounce !
MOT,oh (.) bounce !
MOT,oh is that funny ?
MOT,"was that funny, was that good fun ?"
MOT,0will we do it again ?
MOT,bounce whee !
MOT,that's a lovely smile .
MOT,a lovely smile .
MOT,bounce .
MOT,ah bounce .
MOT,hehhehhehheh@p .
