participant,sentence
MOT,pen !
MOT,ah !
MOT,pen !
MOT,ah !
MOT,pen !
MOT,your funny little feet .
MOT,Sai !
MOT,Sai !
MOT,boo !
MOT,Sai !
MOT,Sai !
MOT,boo !
MOT,Sai !
MOT,Sai !
MOT,boo !
MOT,I can see you !
MOT,Sai !
MOT,Sai !
MOT,boo !
MOT,where's Sai ?
MOT,hi:ya !
MOT,yeah .
MOT,I can see two more teeth comin(g) .
MOT,Sai !
MOT,e:h@i !
MOT,boo !
MOT,I just thought this ball probably won't go into the camera .
MOT,0it won't see me „ will it ?
MOT,oh what's that ?
MOT,where's Upsadaisy ?
MOT,&-eh !
MOT,&-eh !
MOT,la-la-la-la-la@p !
MOT,cheeky cheeky chee@wp .
MOT,cheeky cheeky chee@wp .
MOT,oh Peppa_Pig .
MOT,who's on your jeans ?
MOT,Peppa_Pig .
MOT,Sai peekaboo .
MOT,0it 0is on your foot .
MOT,Sai:ra Sai:ra lalalala@wp .
MOT,lalalalalalalalalalala@wp .
MOT,push !
MOT,push !
MOT,push push push .
MOT,push !
MOT,push !
MOT,where's the pen ?
MOT,where's the pen ?
MOT,Sai:ra .
MOT,yeah what's tha(t) ?
MOT,you're not sleepy „ are y(ou) ?
MOT,Sai:ra .
MOT,Sai:ra .
MOT,ah see that ear works .
MOT,Sai:ra .
MOT,cheeky cheeky cheeky .
MOT,cheeky cheeky cheeky .
MOT,"see, 0you passed that one ."
MOT,good girl you get a pen .
MOT,are you having a poo on camera ?
MOT,Sai .
