participant,sentence
MOT,"Rhi, we're here „ aren't we ?"
MOT,yeah !
MOT,are y(ou) goin(g) to clap handies@f [: hands] ?
MOT,clap handies@f [: hands] .
MOT,yeah !
MOT,whoops !
MOT,yeah !
MOT,oh it's cold .
MOT,that's very cold .
MOT,"now, what's that ?"
MOT,is your toothie@f [: tooth] sore ?
MOT,(i)s your little toothie@f [: tooth] sore ?
MOT,those are mammy's teeth .
MOT,mammy's teeth .
MOT,"Rhi, where's your teeth ?"
MOT,0you don't have any yet .
MOT,"they're goin(g) to come soon though, huh ?"
MOT,no .
MOT,no_nos@f .
MOT,no_nos@f .
MOT,no .
MOT,no no .
MOT,no no no no .
MOT,why ?
MOT,just (be)cause you can't do that .
MOT,you'd love to go down there and get everything on the floor „ wouldn't you ?
MOT,yes you would !
MOT,hey ah ah .
MOT,you would love it „ wouldn't you ?
MOT,hey .
MOT,"you're determined, you're just determined to get those glasses ."
MOT,"0they 0are gone now, they're all gone ."
MOT,oh where are they ?
MOT,all gone .
MOT,where's the camera ?
MOT,are you goin(g) to smile for it ?
MOT,"you can't pull mammy's t-shirt, you know that ."
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream row row row your boat gently down the stream if you see a crocodile don't forget to scream> [=! singing] .
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream row row row your boat gently down the river if you see a polar bear don't forget to shiver> [=! singing] .
MOT,here .
MOT,let me wipe your nosie@f [: nose] .
MOT,that was in my pocket !
MOT,"again, tissue, doesn't it go in my pocket ?"
MOT,good girl .
MOT,ah_ah_ah@si .
MOT,lalala@si .
MOT,hey baby .
MOT,hey baba .
