participant,sentence
MOT,hehheh .
MOT,look at you .
MOT,you're so beautiful .
MOT,&-eh .
MOT,&-eh .
MOT,&-eh .
MOT,are you feeling okay ?
MOT,you were a bit sick yesterday „ weren't you ?
MOT,after those nasty vaccinations .
MOT,hey ?
MOT,hey !
MOT,aah@i .
MOT,squeak !
MOT,squeak !
MOT,"oh, (i)s that nice ?"
MOT,d(o) y(ou) like the frills ?
MOT,d(o) y(ou) like the frills ?
MOT,look .
MOT,"frills, frills ."
MOT,yes .
MOT,"yes, yes, yes ."
MOT,oh .
MOT,ga@i .
MOT,gaimi@i ?
MOT,ga@i .
MOT,"ga@i, whoo ."
MOT,ga@i .
MOT,(wi)ll we play clap handies@f [: hands] ?
MOT,you clap .
MOT,I'll clap .
MOT,and you clap .
MOT,"go_on, you do it ."
MOT,you do it .
MOT,you can do it sometimes .
MOT,"look, you clap ."
MOT,clap clap .
MOT,now .
MOT,I don't think you should eat that .
MOT,no eating .
MOT,"hey look, you do it, you do it ."
MOT,look .
MOT,oh .
MOT,oh oh oh .
MOT,hello .
MOT,hi there .
MOT,"hi there, hi there ."
MOT,hi there .
MOT,Callie .
MOT,Callie [x 6] .
MOT,Callie you're so pretty .
MOT,you're so pretty and cute .
MOT,oh want a hug ?
MOT,hug .
MOT,okay .
MOT,do you wanna (.) stand up ?
MOT,do you wanna (.) sit down ?
MOT,ha !
MOT,let's play hidey@wp boo boo ?
MOT,d(o) y(ou) wanna play hidey@wp boo ?
MOT,"look, hidey@wp (.) boo !"
MOT,hidey@wp boo !
MOT,hidey@wp boo !
MOT,hidey@wp boo !
MOT,hidey@wp boo !
MOT,hidey@wp boo !
MOT,hidey@wp boo !
MOT,ooh that hurt .
MOT,that hurt .
MOT,clap handies@f [: hands] ?
MOT,clap handies@f [: hands] ?
MOT,"clap, clap, clap, you're making my hands clap ."
MOT,good job .
MOT,"clap, clap, clap ."
MOT,"clap, clap, clap ."
MOT,"clap, clap, clap ."
MOT,"clap, clap, clap ."
MOT,why don't you do it ?
MOT,look .
MOT,"Cal do it, look ."
MOT,clap handies@f [: hands] .
MOT,you can do it .
MOT,look .
MOT,I know you can .
MOT,I've seen you do it .
MOT,hnn_hnn_hnn@i .
MOT,hnn_hnn@i .
MOT,lalalalala@si .
MOT,lalalalala@si .
MOT,"oh that was a lovely [!] little song, thank_you ."
MOT,that was lovely .
MOT,oh .
MOT,you're still dancing .
MOT,oh .
MOT,guh@i ?
MOT,guh@i ?
MOT,guh@i ?
MOT,guh@i .
MOT,guh@i ?
MOT,guh@i ?
MOT,hello ?
MOT,Cal ?
MOT,Calcoo ?
MOT,Cal ?
MOT,Cal ?
MOT,Cal ?
MOT,"oh_dear, oh ."
MOT,"don't cry, don't cry ."
MOT,d(o) y(ou) wanna sing a little song ?
MOT,"<ooh ooh, ooh ooh> [=! singing] ."
MOT,it's the dancing song .
