participant,sentence
MOT,oh .
MOT,(a)re you not in the mood today „ are y(ou) ?
MOT,no ?
MOT,no ?
MOT,d(o) y(ou) wanna clap ?
MOT,clap ?
MOT,(hoo)ray !
MOT,do it again ?
MOT,clap .
MOT,(hoo)ray !
MOT,do it again ?
MOT,yeah ?
MOT,(a)re y(ou) ready ?
MOT,clap .
MOT,(hoo)ray !
MOT,good girl !
MOT,watch .
MOT,"watch, look, look, watch ."
MOT,clap .
MOT,you do it .
MOT,you do it .
MOT,clap .
MOT,clap .
MOT,"clap, clap ."
MOT,no ?
MOT,no .
MOT,look at your dress .
MOT,oh nice dress !
MOT,"yes [!], it is !"
MOT,aah@i !
MOT,(a)re you pulling my hair ?
MOT,bababababa@p .
MOT,we turn you this way .
MOT,ready ?
MOT,dedadadadada@p ?
MOT,no .
MOT,y(ou) got to get those fingers out .
MOT,ready ?
MOT,we do around the garden ?
MOT,watch .
MOT,o:w@i !
MOT,o:w@i !
MOT,<around and round the garden like a teddy_bear one step two step and a tickly@f [: tickle] under there> [=! singing] .
MOT,no ?
MOT,clap clap .
MOT,"(hoo)ray, good girl !"
MOT,y(ou) go clap again ?
MOT,"look, watch, clap ."
MOT,(hoo)ray .
MOT,again ?
MOT,(hoo)ray .
MOT,clap hands .
MOT,you do it .
MOT,you do it .
MOT,"yeah [!], that's it !"
MOT,clap hands .
MOT,good girl !
MOT,do it again .
MOT,"you try it, you try it, look, watch ."
MOT,"ready, you try ."
MOT,row-row-row-row@i .
MOT,you're clapping .
MOT,you're clapping your hands !
MOT,(hoo)ray !
MOT,ready ?
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,you do it .
MOT,"u:p, down !"
MOT,you like that „ do y(ou) ?
MOT,do it again .
MOT,are y(ou) ready ?
MOT,u:p !
MOT,down !
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream> [=! singing] .
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream> [=! singing] .
MOT,d(o) y(ou) prefer the other one ?
MOT,want (t)o go up ?
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,"whoa, gotcha !"
MOT,(a)re y(ou) goin(g) to sleep ?
MOT,night_night .
MOT,night_night .
MOT,say hi .
MOT,hi .
MOT,you do it .
MOT,go hi .
MOT,yeah .
MOT,d(o) you want t(o) do it again ?
MOT,d(o) y(ou) want (t)o go up ?
MOT,"u:p, down !"
MOT,"u:p, down !"
MOT,let's +/.
MOT,say dada .
MOT,say dada .
MOT,dada dada .
MOT,dada dada .
MOT,oh you wanna go row row ?
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream> [=! singing] .
MOT,"Reb, hi ."
MOT,<life is but a dream> [=! singing] .
MOT,"(ha)ve y(ou) had enough, huh ?"
MOT,boo !
MOT,boo !
