participant,sentence
MOT,ah !
MOT,want a nosie@f [: nose] ?
MOT,isn't that nice ?
MOT,do you wanna give me another nosie@f [: nose] ?
MOT,have you got the munchies@n ?
MOT,are you eating your fingers ?
MOT,it's a yellow xxx .
MOT,it is .
MOT,ow-ow-ow@o .
MOT,"hello, how are you !"
MOT,I don't know whether you have munchies@f or not ?
MOT,d(o) y(ou) (ha)ve the munchies@n ?
MOT,what do you think ?
MOT,0it 0is difficult to tell .
MOT,d(o) y(ou) like that ?
MOT,do you like that ?
MOT,own@z:m .
MOT,own@z:m .
MOT,0we should have brought some toys over „ shouldn't we ?
MOT,this is your sister's .
MOT,you like that „ don't you ?
MOT,hm: .
MOT,do you know whose birthday it is today ?
MOT,it's daddy's „ isn't it ?
MOT,who're you looking at ?
MOT,who're you looking at ?
MOT,you're not looking at me .
MOT,no ?
MOT,aw .
MOT,do you need a little feed ?
MOT,is that what you need ?
MOT,or do you just want a little hug ?
MOT,0do 0you want a little hug ?
MOT,are you hungry ?
MOT,that's a beautiful sound .
MOT,d(o) y(ou) want me to nibble your fingers like this ?
MOT,0have you got munchies@n ?
