participant,sentence
MOT,you get the ball .
MOT,lovely .
MOT,thank_you .
MOT,c(o)m(e) (h)ere and +/.
MOT,c(o)m(e) (h)ere .
MOT,will we do +/.
MOT,"oh, take your socks off ."
MOT,you'll be a bit slippy@n on the floor „ will y(ou) ?
MOT,0will we do tigers ?
MOT,"(ca)n you be a tiger, Tomas ?"
MOT,grrr@o .
MOT,grrr@o .
MOT,is Tomas the tiger ?
MOT,are you the tiger ?
MOT,grrr@o .
MOT,0will we play Row_Row ?
MOT,0will we play Row_Row_Row_Your_Boat ?
MOT,"yeah, we play Row_Row_Row_Your_Boat ?"
MOT,yeah .
MOT,we sit and <row row row your boat> [=! singing] .
MOT,<ring around the rosie@f [: rose] a pocket full of posies ashes ashes we all fall> [=! singing] +/.
MOT,down !
MOT,"oh, lovely ."
MOT,0will we do it again ?
MOT,<ring around the rosie@f [: rose] a pocket full of posies ashes> [=! singing] +/.
MOT,oh (a)re y(ou) down already ?
MOT,down !
MOT,<ring around the rosie@f [: rose] a pocket full of posies ashes ashes we all fall> [=! singing] +/.
MOT,what do we all fall ?
MOT,we all fall +/.
MOT,"down, yeah, we all fall down, yeah ."
MOT,(a)re y(ou) fallin(g) down ?
MOT,0will 0we do Row_Row_Row_Your_Boat ?
MOT,<row row row your boat gently down the stream merrily merrily> [=! singing] .
MOT,"we'll do it around this way, that's better, yeah ."
MOT,"oh, and, oh, wobbly legs ."
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream row row row your boat gently down the stream if you see a crocodile don't forget to scream> [=! singing] .
MOT,no ?
MOT,"not that, no ."
MOT,what's the balloon doing ?
MOT,what's the balloon doing ?
MOT,beep beep .
MOT,beep beep .
MOT,"oh, away for the other balloon ."
MOT,beep !
MOT,oops !
MOT,beep !
MOT,beep !
MOT,beep beep .
MOT,uhoh .
MOT,gone !
MOT,all gone .
MOT,beep beep beep .
MOT,d(o) y(ou) want this balloon ?
MOT,d(o) y(ou) want this balloon ?
MOT,want the balloon ?
MOT,"oh, it's a little [!] balloon „ is it ?"
MOT,oh !
MOT,whoo !
MOT,will we +/.
MOT,oh !
MOT,ah !
MOT,he's away .
MOT,oh .
MOT,"oh, he's getting a big cuddle ."
MOT,is he ticklin(g) y(ou) ?
MOT,ha-ha-ha-ha@o .
MOT,grrr@p .
MOT,<Mossy_Moo Mossy_Moo are you sleeping> [=! singing] ?
MOT,I'm doing it the wrong way around „ aren't I ?
MOT,what does Caoimhe sing ?
MOT,she sings <are you sleeping are you sleeping Mossy> [=! singing] +/.
MOT,want the ball ?
MOT,gone .
MOT,y(ou) want the car ?
MOT,uhoh .
