participant,sentence
MOT,oh screamy@n time .
MOT,ah your sore mouthie@f [: mouth] ?
MOT,you got sore gummies@f [: gums] ?
MOT,ah you got sore gummies@f [: gums] ?
MOT,oh dearie me .
MOT,0will mummy have some tea ?
MOT,hm: yummy tea .
MOT,oh you're looking at the camera .
MOT,what's the camera +/.
MOT,are y(ou) goin(g) to smile ?
MOT,smile for the cam:era !
MOT,smile for the camera .
MOT,&-eh !
MOT,oh really ?
MOT,what's that all about ?
MOT,oh what 0are y(ou) looking at ?
MOT,0are you looking at outside ?
MOT,will we go outside in the beautiful sunshine ?
MOT,yeah .
MOT,hohoho .
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream row row row your boat gently down the stream if you see a polar bear don't forget to shiver> [=! singing] .
MOT,shiver .
MOT,ooh .
MOT,what's outside ?
MOT,is it shiny out there ?
MOT,are y(ou) looking at out there ?
MOT,are y(ou) smiling ?
MOT,smiling for the camera ?
MOT,are y(ou) ?
MOT,yum yum .
MOT,0do 0you like that ?
MOT,yum yum .
MOT,are you going to eat ?
MOT,you hafta chew „ don't you funny face ?
MOT,good girl .
MOT,oh really ?
MOT,are you just telling me I hate broccoli „ are you ?
MOT,I hate broccoli .
MOT,I think you like it better than carrots .
MOT,you wanna hold the spoon ?
MOT,oh .
MOT,yum yum .
MOT,"oh yeah, that's lovely ."
MOT,0what do you think is in there too ?
MOT,it's nice „ isn't it ?
MOT,now excuse me .
MOT,"okay, we've had enough ."
MOT,that's enough .
MOT,"I know, I can take a hint ."
MOT,oh look (a)t your face !
MOT,it's got broccoli all [!] over it .
MOT,oh no .
MOT,&-uh ah ah .
MOT,there we go .
MOT,now .
