participant,sentence
MOT,this [!] monkey .
MOT,we'll take monkey down (be)cause I can't see your face .
MOT,you just wanna eat him .
MOT,are you just going to eat monkey ?
MOT,are you just going to eat him ?
MOT,are y(ou) ?
MOT,oh look .
MOT,look !
MOT,boo boo !
MOT,Ro:nan .
MOT,where's Ron ?
MOT,what ?
MOT,what 0are we going to do ?
MOT,what are we going to do ?
MOT,dodododododododo@wp .
MOT,dodo@wp .
MOT,oh look !
MOT,look at him .
MOT,xxx .
MOT,choo_choo choo_choo choo@o .
MOT,everything into the mouth „ isn't it Ron ?
MOT,you can't put that in your mouth (be)cause that's too big .
MOT,0it 0will hurt your gums .
MOT,look !
MOT,look !
MOT,there's Mister_Parrot .
MOT,beep beep .
MOT,beep beep beep .
MOT,and look at Mister_Monkey .
MOT,now !
MOT,Ron ?
MOT,Ro:nan ?
MOT,ch-ch-ch-ch-ch-ch-ch-ch-ch-ch-ch@p .
MOT,no ?
MOT,I'm not interested .
MOT,try this one then .
MOT,look !
MOT,look look !
MOT,look look look look look .
MOT,now .
MOT,now .
MOT,ch-ch-ch-ch-ch-ch-ch-ch-ch-ch-ch@p .
MOT,are you going to look at mammy ?
MOT,are you going to look at mammy ?
MOT,"no, not going to do that ."
MOT,"I'm (.) not (.) going (.) to (.) do (.) that, no (.) I'm (.) not ."
MOT,no I'm not .
MOT,choo_choo choo_choo .
MOT,choo_choo choo_choo .
MOT,where are y(ou) ?
MOT,I see you .
MOT,I see you .
MOT,choo_choo choo_choo .
MOT,wow !
MOT,"look, look Ron ."
MOT,who's this baby ?
MOT,look .
MOT,who's the baby ?
MOT,where's the baby ?
MOT,where's the baby ?
MOT,what's that in your ear ?
MOT,look boo boo .
MOT,look boo boo .
MOT,do y(ou) want this ?
MOT,are y(ou) going to take him away ?
MOT,are y(ou) going to take him away ?
MOT,where's mama ?
MOT,where's mama ?
MOT,mama !
MOT,where's mama ?
MOT,mama .
MOT,mama .
MOT,mama ?
MOT,mama [x 4] .
MOT,now .
MOT,"now, look at you ."
MOT,now .
MOT,Ron ?
MOT,(a)re you going to look at mammy ?
MOT,"look, look at mammy ."
MOT,beep beep .
MOT,hello .
MOT,what are y(ou) lookin(g) at ?
MOT,what do you see ?
MOT,what do you see ?
MOT,look over here .
MOT,look Ron .
MOT,"look, up here ."
MOT,"up here, (a)re you going to sit up ?"
MOT,"w:ow, look !"
MOT,look at the baby .
MOT,are y(ou) going to sit up ?
MOT,are y(ou) going to sit up ?
MOT,are y(ou) going to look around ?
MOT,no ?
MOT,no .
MOT,no .
MOT,now .
MOT,oh bang heads .
MOT,oh bang heads .
MOT,now .
MOT,now .
MOT,hello .
MOT,hello .
MOT,now .
MOT,hello .
MOT,now can you see me ?
MOT,what's over here ?
MOT,look !
MOT,what's over here ?
MOT,ch-ch-ch-ch-ch@p .
MOT,Ron ?
MOT,Ron ?
MOT,look at me .
MOT,Ron ?
MOT,can you see me ?
MOT,can you see me ?
MOT,can you ?
MOT,will I tickle your legs ?
MOT,will I tickle your legs ?
MOT,will I tickle your legs ?
MOT,will I tickle you ?
