participant,sentence
MOT,oh you want Mickey_Mouse ?
MOT,yeah please ?
MOT,oh Mickey_Mouse ?
MOT,xxx he says one !
MOT,will we count ?
MOT,one .
MOT,ah two@f .
MOT,ah three@f .
MOT,ah four@f .
MOT,and what about Ozo ?
MOT,thanks .
MOT,&=imit:child Mickey !
MOT,"well, not yet ."
MOT,&=imit:child Mickey ?
MOT,&=imit:child yeah please .
MOT,haha you do ?
MOT,you do want Mickey ?
MOT,&=imit:child yeah please .
MOT,haha .
MOT,what's that ?
MOT,that's the camera .
MOT,camera .
MOT,yeah !
MOT,see [!] camera .
MOT,haha .
MOT,will you take a picture ?
MOT,haha .
MOT,does the camera take a picture ?
MOT,&=imit:child yeah it's on !
MOT,what the camera ?
MOT,oh !
MOT,who's that ?
MOT,"<&=imit:child Kaithlin> [?], that's not Kaithlin ."
MOT,is it Sarah ?
MOT,is it Sarah ?
MOT,"no, no ."
MOT,is it daddy ?
MOT,Sarah ?
MOT,is it daddy ?
MOT,is it Gran ?
MOT,gotcha !
MOT,who's that ?
MOT,you dunno ?
MOT,oh camera .
MOT,haha yeah .
MOT,yep .
MOT,"&=imit:child and the balls, yeah ."
MOT,christmas tree .
MOT,yeah .
MOT,it's the Christmas tree !
MOT,yeah .
MOT,&=imit:child camera yeah .
MOT,haha what ?
MOT,"who's that Rut, who's that ?"
MOT,camera .
MOT,"yeah, they new shoes ?"
MOT,<and look> [!] oh lights .
MOT,lights .
MOT,yeah haha .
MOT,look oh .
MOT,haha .
MOT,now .
MOT,&=imit:child now .
MOT,your shoe .
MOT,&=imit:child shoe !
MOT,"now, all done ."
MOT,you want &=imit:child Mickey_Mouse .
MOT,&=imit:child yeah please .
MOT,you do !
MOT,what's up there ?
MOT,the horses ?
MOT,oh that's the toy .
MOT,toy horses .
MOT,<blue bum> [!] haha .
MOT,tickle tickle you're a madam .
MOT,Rut .
MOT,"Ruthie, sit down ."
MOT,what's this Rut ?
MOT,what's this ?
MOT,&=imit:child the balls [!] yeah .
MOT,Rut .
MOT,Rut !
MOT,Rut !
MOT,Rut .
MOT,haha .
