participant,sentence
MOT,<round and round the gar:den like a teddy_bear> [=! singing] .
MOT,<one step two steps and I tickle you under there> [=! singing] .
MOT,ye:(a)h !
MOT,again ?
MOT,again ?
MOT,ready ?
MOT,<round and round the gar:den like a teddy_bear one step two steps and I tickle you under there> [=! singing] .
MOT,clap hands ?
MOT,clap clap .
MOT,look !
MOT,clap clap !
MOT,clap clap !
MOT,clap clap !
MOT,clap clap .
MOT,are y(ou) ready ?
MOT,clap clap !
MOT,good girl .
MOT,clap clap !
MOT,clap clap !
MOT,tssh@o .
MOT,nosie@f [: nose] [x 3] .
MOT,chinnie@f [: chin] [x 3] .
MOT,cheekie@f [: cheek] [x 3] .
MOT,nosie@f [: nose] [x 3] .
MOT,chinnie@f [: chin] [x 3] .
MOT,cheekie@f [: cheek] [x 3] .
MOT,yuck !
MOT,&-eh !
MOT,no !
MOT,ah ah !
MOT,ah ah !
MOT,ah ah !
MOT,no !
MOT,0that 0is not allowed .
MOT,what's that ?
MOT,no !
MOT,no !
MOT,bang bang bang !
MOT,oh don't fall pet .
MOT,dirty !
MOT,that's dirty !
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream row row row your boat gently down the stream if you see a crocodile don't forget to scream> [=! singing] .
MOT,ah !
MOT,<row row row your boat gently> [=! singing] +//.
MOT,o:h !
MOT,ah_tsst@o .
MOT,ah_tsst@o .
MOT,button .
MOT,button .
MOT,ah ah !
MOT,no no no no !
MOT,no no .
MOT,dirty .
MOT,fingie@f [: finger] [x 3] .
MOT,a:h .
MOT,a:h my finger !
MOT,ah !
MOT,ouch !
MOT,ouch !
MOT,ouch !
MOT,ouch !
MOT,"ooh, ouch [x 5] ."
MOT,ouch [x 5] !
MOT,ah !
MOT,here I come !
MOT,here I +//.
MOT,ouch !
MOT,ah !
MOT,"that is ouch, actually !"
