participant,sentence
MOT,okay .
MOT,okay one two three .
MOT,see the duck oh look at the duck .
MOT,what's the duck going to do ?
MOT,look now !
MOT,see the duck xxx put that one up there .
MOT,yeah .
MOT,0will we put the duck up on top ?
MOT,wow look at the duck .
MOT,what does the duck say ?
MOT,quack quack quack quack .
MOT,oh poor duckie@f [: duck] do it again .
MOT,do it again ?
MOT,where's duckie@f [: duck] ?
MOT,get the quack-quack@f [: duck] .
MOT,now [!] put that one there .
MOT,"you do it, one here ."
MOT,oh see if it can go higher .
MOT,look .
MOT,now !
MOT,what does the quack-quack@f [: duck] say ?
MOT,quack quack quack quack quack quack .
MOT,okay have you got it ?
MOT,have you got it put the duck up there look .
MOT,now oh uhoh uhoh uhoh look .
MOT,why did we do that ?
MOT,look at the quack-quack@f [: duck] will we put the [/] the quack-quack@f [: duck] into the pond ?
MOT,look [!] Ron look .
MOT,wow [!] look one two three !
MOT,now you do that .
MOT,no [!] look look what mammy has .
MOT,look what mammy has .
MOT,"no Ron no, Ron no, no ."
MOT,that's not the way it's meant to go .
MOT,no no no no no no that's not nice no !
MOT,no .
MOT,now the duck is gone .
MOT,now the duck is gone .
MOT,look .
MOT,what's here ?
MOT,look .
MOT,put them in there .
MOT,"now, now look at that ."
MOT,uhoh no no no oh Ron no !
MOT,"no, no, no !"
MOT,look what Mommy has .
MOT,no .
MOT,that's not nice .
MOT,no .
MOT,no .
MOT,haha .
MOT,all gone all gone .
MOT,"all gone, all gone ."
MOT,no no no no oh no no .
MOT,"where's the quack-quack@f [: duck] gone, where's the quack-quack@f [: duck] gone ?"
MOT,Ron .
MOT,Ron Ron .
