participant,sentence
MOT,what's that face ?
MOT,ticka-ticka-ticka@i .
MOT,Peppa_Pig .
MOT,Peppa_Pig .
MOT,do_do_do_do_do@si .
MOT,think you're bein(g) a monkey .
MOT,Gav !
MOT,what does the doggy say ?
MOT,good boy !
MOT,bow+wow .
MOT,bow+wow .
MOT,what does the cat say ?
MOT,cat !
MOT,good boy .
MOT,meow .
MOT,cat .
MOT,meow .
MOT,cat .
MOT,"&-eh, what other words d(o) you know ?"
MOT,"&-eh, car ."
MOT,good boy .
MOT,(hoo)ray .
MOT,em@i .
MOT,"cat, car ."
MOT,coat .
MOT,car !
MOT,you know bottle .
MOT,bottle .
MOT,bocca@n .
MOT,"bocca@n, good boy ."
MOT,"e:m@i, can you say Harry ?"
MOT,Ha:rry ?
MOT,Harry ?
MOT,(th)at's too hard „ is it ?
MOT,oh .
MOT,oh .
MOT,hi !
MOT,ah !
MOT,oops .
MOT,no no no no .
MOT,ah ah ah ah ah .
MOT,ah ah ah .
MOT,"oh, not your nose !"
MOT,oh your eye !
MOT,oh !
MOT,ah poor Gav .
MOT,ah yuck .
MOT,"no, no, no, no, no ."
MOT,"no, no, no, no, no ."
MOT,"no, no, no ."
MOT,Gav .
MOT,ah ah ah .
MOT,ah ah ah .
MOT,ah !
MOT,oh Gav where's your tummy ?
MOT,where's your tummy ?
MOT,(hoo)ray !
MOT,d(o) y(ou) wanna do it again ?
MOT,<ring around the rosie@f [: rose] a pocket full of posies> [=! singing] .
MOT,"ah de_de_de@i, no kicking, no no ."
MOT,"no, no ."
MOT,"ah, poor mama ."
MOT,poor mama .
MOT,kissie@f [: kiss] ?
MOT,ah kissie@f [: kiss] .
MOT,no .
MOT,kissie@f [: kiss] !
MOT,"ah, good boy !"
MOT,what's that ?
MOT,is that funny ?
MOT,baa-bopee@i .
MOT,"y(ou) giddy little goat, y(ou) ."
