participant,sentence
MOT,"now, that's not on ."
MOT,it's not .
MOT,gone .
MOT,&-eh whoo !
MOT,clap clap clap handies@f [: hands] .
MOT,there's a burpies@f [: burp] .
MOT,clap clap clap handies@f [: hands] .
MOT,yes !
MOT,<clap handies@f [: hands] clap handies@f [: hands] (un)til daddy comes home with sweets in his pocket for Lar alone> [=! singing] .
MOT,(hoo)ray !
MOT,your turn .
MOT,<clap> [!] those handies@f [: hands] .
MOT,clappity@z:m clap clap clap those handies@f [: hands] .
MOT,go_on .
MOT,do it .
MOT,you [!] do it .
MOT,your turn !
MOT,well ?
MOT,clap .
MOT,clap clap .
MOT,clap clap .
MOT,clap clap .
MOT,clap clap clap clap .
MOT,your turn .
MOT,will we do it ?
MOT,clap clap clap clap handies@f [: hands] .
MOT,good boy !
MOT,yeah !
MOT,good boy .
MOT,clap those +/.
MOT,yeah .
MOT,yes .
MOT,good boy !
MOT,clap clap clap .
MOT,clap clap clap .
MOT,yes yes yes .
MOT,oh what to do .
MOT,you [!] do it .
MOT,your turn .
MOT,it's your [!] turn .
MOT,(a)re y(ou) bein(g) a good boy ?
MOT,"great boy, yes !"
MOT,are y(ou) showin(g) off ?
MOT,showin(g) off .
MOT,yes .
MOT,oh now you can do that .
MOT,that's mummy's chain .
MOT,are y(ou) doin(g) any xxx for us today ?
MOT,none at all ?
MOT,none at all ?
MOT,are y(ou) not ?
MOT,none at all .
MOT,bang bang bang bang bang ye:(ah) .
MOT,where 0are y(ou) goin(g) ?
MOT,where 0are y(ou) goin(g) ?
MOT,tickly@f [: tickle] [x 5] .
MOT,tickly@f [: tickle] [x 5] .
MOT,tck_tck_tck_tck_tck@wp .
MOT,0will we do this one ?
MOT,<this little piggy went to the market this little piggy went home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,yes .
MOT,will we do this [!] one ?
MOT,will we ?
MOT,tickly@f [: tickle] [x 5] .
MOT,<this little piggy went to the market this little piggy went home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,ye(ah) .
MOT,0is 0that good fun ?
MOT,bang bang .
MOT,yes ?
MOT,oh .
MOT,"oh, here, here_you_go ."
MOT,there's nothing in it .
MOT,0will we put this one in ?
MOT,and this one in .
MOT,good boy .
MOT,yes .
MOT,and this one .
MOT,good boy .
MOT,what about this one ?
MOT,that's it .
MOT,very good !
MOT,okay .
MOT,now !
MOT,there's no more .
MOT,all gone !
MOT,all gone .
MOT,ah bababababa@wp .
MOT,you're busy „ are y(ou) ?
MOT,0are they all gone ?
MOT,gone on the floor !
