participant,sentence
MOT,ah look Eoi .
MOT,is mammy gone ?
MOT,peekaboo .
MOT,ah is mammy gone ?
MOT,oh !
MOT,peekaboo !
MOT,(a)re y(ou) givin(g) out t(o) me ?
MOT,who's givin(g) out ?
MOT,ah dadadadadada@wp .
MOT,"uhoh, be careful ."
MOT,"c(ome) (h)ere, you're dyin(g) to get your hands on them [!] „ aren't y(ou) ?"
MOT,ah acoo@wp .
MOT,ah acoo@wp .
MOT,oh clk_clk_clk@wp .
MOT,hi .
MOT,hi ?
MOT,Eoiie ?
MOT,what's the light doin(g) on ?
MOT,what's it doin(g) on ?
MOT,what's the light doin(g) ?
MOT,hey ?
MOT,huh ?
MOT,what's that noise ?
MOT,oh ?
MOT,oh ?
MOT,a:h tickly tickly .
MOT,ah whoa .
MOT,are y(ou) goin(g) to fall over ?
MOT,ah dribbles .
MOT,ah look at them dirty dribbles .
MOT,ah dadadadadada@wp .
MOT,"hey, Eoi ?"
MOT,what's that ?
MOT,where's Eoi's belly ?
MOT,ah ah ah ah ah .
MOT,ah ah ah ah ah .
MOT,ah ah ah ah boo !
MOT,oh be careful .
MOT,whoa .
MOT,aah@i .
MOT,up [!] y(ou) come .
MOT,what is it ?
MOT,what is it ?
MOT,ready ?
MOT,Eoi ?
MOT,clk-clk-clk@p .
MOT,ah gotcha !
MOT,aah@i !
MOT,gotcha !
MOT,wha@i .
MOT,what is it ?
MOT,will you give me a kiss ?
MOT,oh there's my glasses .
MOT,up y(ou) go .
MOT,whoa !
MOT,whoa !
MOT,hm: c(a)n I (ha)ve a kiss ?
MOT,gi(ve) (u)s a kiss ?
MOT,ah (a)re y(ou) gone instead ?
MOT,all gone .
MOT,where's Eoi gone ?
MOT,ahhah there [!] he is .
MOT,"whoa, Eoi's all gone ."
MOT,where's he gone ?
MOT,Eoi ?
MOT,"ah, where's Eoi gone ?"
MOT,ah peekaboo !
MOT,there [!] he is .
MOT,where (a)re y(ou) goin(g) ?
MOT,hm: ?
MOT,where (a)re y(ou) goin(g) ?
MOT,do your whoosha ?
MOT,clappy@z:m hands ?
MOT,clappy@z:m hands .
MOT,where's your clappy@z:m hands ?
MOT,come_on .
MOT,<clap hands (un)til daddy comes home> [=! singing] .
MOT,(a)re y(ou) gettin(g) mixed up ?
MOT,"oh, clappy@z:m hands ."
MOT,where's clappy hands ?
MOT,look !
MOT,clappy hands .
MOT,there .
MOT,ready ?
MOT,stand up .
MOT,stand up .
MOT,what about this one ?
MOT,watch this .
MOT,ah mammy's gone .
MOT,ah peekaboo .
MOT,ah wisha@p .
MOT,where're y(ou) goin(g) ?
MOT,"one two three, up you go ."
MOT,"one two three, up ."
MOT,are y(ou) gettin(g) tired ?
MOT,are you getting tired ?
MOT,"hey, sit up there ."
MOT,ah tck-tck-tck-tck-achoo@p .
MOT,ah tck-tck-tck-tck-achoo@p .
MOT,ah tck-tck-tck-tck-achoo@p .
MOT,again ?
MOT,ready ?
MOT,"one, two, three ."
MOT,ah tck-tck-tck-tck-achoo@p .
MOT,again ?
MOT,ready ?
MOT,"one, two, three ."
MOT,ah tck-tck-tck-tck-achoo@p .
MOT,hey .
MOT,ow .
MOT,"ow, ow, ow ."
MOT,"up, up y(ou) get ."
