participant,sentence
MOT,oh are y(ou) cross „ are y(ou) ?
MOT,are y(ou) cross ?
MOT,oh .
MOT,"are y(ou) cross, little girl ?"
MOT,no !
MOT,clk-clk-clk-clk@p .
MOT,are y(ou) ready ?
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream row row row your boat gently down the stream if you see a crocodile don't forget to scream> [=! singing] .
MOT,ah !
MOT,no .
MOT,ah ah .
MOT,ah ah .
MOT,oh dirty .
MOT,yuck !
MOT,oh no no no .
MOT,did that tickle ?
MOT,have y(ou) got ticklies@z:m ?
MOT,have y(ou) got ticklies@z:m ?
MOT,have y(ou) ?
MOT,o:h .
MOT,no .
MOT,ta-ta@f .
MOT,no ta-ta@f .
MOT,no .
MOT,no .
MOT,ah no .
MOT,ah no .
MOT,oh_my_goodness me .
MOT,my good +/.
MOT,my_goodness me .
MOT,my_goodness me .
MOT,ah ah .
MOT,no .
MOT,no .
MOT,no .
MOT,ta-ta@f .
MOT,my goodness .
MOT,no that's terrible .
MOT,no sit down .
MOT,oopsie_doopsie@f [: oops] .
MOT,turn around .
MOT,gotcha .
MOT,gotcha .
MOT,kiss ?
MOT,kiss ?
MOT,thank_you !
MOT,thank_you !
MOT,thank_you !
MOT,no .
MOT,ah ah .
MOT,ah ah .
MOT,this way .
MOT,no .
MOT,dada .
MOT,mama .
MOT,mama .
MOT,mama .
MOT,whoa .
MOT,loads and loads .
MOT,uhoh .
MOT,sit up .
MOT,sit up y(ou) monkey .
MOT,c(o)me (h)ere .
MOT,are y(ou) gettin(g) bored „ are y(ou) ?
MOT,eh-eh-eh-eh-eh@p .
MOT,are y(ou) gettin(g) bored ?
MOT,are you ?
MOT,no ?
MOT,c(o)me (h)ere .
MOT,oops_a_daisy .
MOT,say hello .
MOT,say hello to the camera .
MOT,hello hello .
MOT,<Incy_Wincy_Spider climbed up the water spout down came the rain and washed the spider out> [=! singing] .
