participant,sentence
MOT,0is she gone ?
MOT,0is she gone ?
MOT,where's she gone ?
MOT,where's she gone ?
MOT,0is she coming back ?
MOT,"yeah, she 0will come back „ won't she ?"
MOT,whose toes are they ?
MOT,whose toes are they ?
MOT,chchchchchchchcch@wp .
MOT,whose toes are they ?
MOT,0are they Cya's toes ?
MOT,what's inside ?
MOT,0will we have a look ?
MOT,oh !
MOT,look !
MOT,ticky_ticky_ticky@wp .
MOT,ticky_ticky_ticky@wp .
MOT,ah ticky_ticky_ticky@wp .
MOT,look what's inside your sock .
MOT,toes !
MOT,toes !
MOT,0will we play this little piggie@f [: pig] ?
MOT,<this little piggy went to the market this little piggy went home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,yeah !
MOT,0will 0we do it on the other foot ?
MOT,oh !
MOT,oh !
MOT,hold my fingies@f [: fingers] .
MOT,ready .
MOT,ugh !
MOT,oh you're very strong „ aren't you ?
MOT,you're very strong .
MOT,0will 0we do your other foot ?
MOT,ooh !
MOT,<this little piggy went to the market> [=! singing] .
MOT,ooh smelly socks !
MOT,<and this little piggy stayed home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,ye:ah !
MOT,<clap handies@f [: hands] clap handies@f [: hands] (un)til daddy comes home with sweets in his pocket for Cya alone> [=! singing] .
MOT,hey !
MOT,"don't fall down, careful !"
MOT,ey !
MOT,d(id) y(ou) find your blankie@f [: blanket] ?
MOT,where's Cya ?
MOT,oh !
MOT,there's [!] Cya .
MOT,where's Cya ?
MOT,oh !
MOT,there's [!] Cya .
MOT,where's mammy ?
MOT,there's mammy .
MOT,where's mammy ?
MOT,there's mammy .
MOT,where's mammy ?
MOT,where's mammy ?
MOT,there's mammy .
MOT,where's Cya ?
MOT,oh !
MOT,there's [!] Cya .
MOT,where's Cya ?
MOT,oh !
MOT,there's [!] Cya .
MOT,where's mammy ?
MOT,where's mammy ?
MOT,there's Ma:mmy .
MOT,hey !
MOT,0will we play one more song ?
MOT,<half a pound of tuppenny rice half a pound of treacle mix it up and make it nice pop goes the weasel> [=! singing] .
MOT,now little man .
MOT,was mammy very funny „ was she ?
MOT,with no expression on her face .
MOT,was she very funny ?
MOT,what d(o) y(ou) see ?
MOT,what d(o) y(ou) see ?
MOT,what d(o) y(ou) see ?
MOT,what did y(ou) +/.
MOT,oh ?
MOT,look at the light .
MOT,light .
MOT,birdie@f [: bird] ?
MOT,"no, there's no birdie@f [: bird], is there ?"
MOT,no .
MOT,where's the birdie@f [: bird] ?
MOT,where's the birdie@f [: bird] ?
MOT,no birdie@f [: bird] .
MOT,we'll see the birdie@f [: bird] later [!] „ will we ?
MOT,"yeah, 0we 0will see the birdie@f [: bird] later ."
MOT,where did we go ?
MOT,what's in here ?
MOT,chairs .
MOT,rub the chair .
MOT,oh what's that ?
MOT,can you do that ?
MOT,d(o) y(ou) want t(o) help me ?
MOT,0is that good ?
MOT,0is (tha)t good ?
MOT,can you do that ?
MOT,oh big cough .
MOT,big cough .
