participant,sentence
MOT,Ron ?
MOT,do_do_do_do@wp .
MOT,do_do_do@wp .
MOT,"what, what's that ?"
MOT,can you see anything ?
MOT,0do 0you want bobba@z:m ?
MOT,would you like more bobba@z:m ?
MOT,"yeah, I think so, yeah ."
MOT,where's Billy ?
MOT,"where's Billy, oh, where's Billy ?"
MOT,0 .
MOT,where's Billy ?
MOT,Ron ?
MOT,Ron ?
MOT,any smiles ?
MOT,are you quieter now ?
MOT,0you got some bobba@z:m „ didn't you ?
MOT,were you hungry ?
MOT,were y(ou) ?
MOT,0do 0you want some din-dins@f [: dinner] ?
MOT,(woul)d y(ou) like some din-dins@f [: dinner] ?
MOT,show me your toe_toes@f [: toes] .
MOT,where's your toe_toes@f [: toes] ?
MOT,wh(ere)'s your toe_toes@f [: toes] ?
MOT,where's Ron ?
MOT,yeah .
MOT,I know .
MOT,yeah .
MOT,I know .
MOT,it's not fair „ sure it's not ?
MOT,those teeth hurt you „ don't they ?
MOT,yeah .
MOT,yeah .
MOT,"oh, you wouldn't be going to give out „ would you ?"
MOT,will we get some din-din@f [: dinner] ?
MOT,0will 0we get some din-din@f [: dinner] ?
MOT,look now .
MOT,where're y(ou) going ?
MOT,hm: ?
MOT,"now, tch-tch-tch-tch-tch-tch-tch-tch-tch@o ."
MOT,no .
MOT,no .
MOT,mm: .
MOT,"oh, 0is that not nice ?"
MOT,that n(o)t nice ?
MOT,Ron ?
MOT,"no, 0you 0are going to mess with me „ are y(ou) ?"
MOT,now .
MOT,now .
MOT,who's a good boy .
MOT,who's a good boy ?
MOT,aren't y(ou) a good boy for mammy ?
MOT,now .
MOT,where's Jack ?
MOT,now .
MOT,now .
MOT,no ?
MOT,this is not working .
MOT,"this is not working, hm: ?"
MOT,"look, y(ou)'re going to mess up your clothes ."
MOT,what (a)re you going to do ?
MOT,what ?
MOT,0are y(ou) givin(g) [!] out ?
MOT,are you givin(g) out ?
MOT,where's Ron ?
MOT,look you've your face all scrawbed@f .
MOT,all scrawbs@f .
MOT,yeah .
MOT,tchoo_tchoo_tchoo_tchoo_tchoo_tchoo_tchoo_tchoo_tchoo_tchoo_tchoo_tchoo@wp .
MOT,tchoo_tchoo_tchoo_tchoo_tchoo_tchoo@wp .
MOT,where's mama ?
MOT,where's mama ?
MOT,where's mama ?
MOT,I know .
MOT,I know .
MOT,now .
MOT,where's Jack ?
MOT,0is Jack gone to school ?
MOT,hm: ?
MOT,tch-tch-tch-tch-tch-tch-tch-tch-tch-tch@o .
MOT,two_two_two_two_two_two_two@wp .
MOT,now .
MOT,are we goin(g) t(o) have some more dinner ?
MOT,no ?
MOT,"ah, Ron, come_on, good boy ."
MOT,good boy .
MOT,now .
MOT,some more ?
MOT,Ron ?
MOT,mm: .
MOT,"no, doh_doh_doh_doh_doh@p ."
MOT,"no, hold on ."
MOT,hold on .
MOT,now .
MOT,you sit up there and be a good boy .
MOT,what'll I do with y(ou) ?
MOT,"now, look, messy messy ."
MOT,who's messy messy ?
MOT,who's messy ?
MOT,who's messy ?
MOT,what ?
MOT,what do y(ou) hear ?
MOT,oh_dear .
MOT,"oh, what do y(ou) want ?"
MOT,do you see your bobba@z:m ?
MOT,0do 0you want some bobba@z:m ?
MOT,no ?
MOT,no bobba@z:m ?
MOT,no bobba@z:m .
