participant,sentence
MOT,say hello teddy_bear .
MOT,hello teddy_bear .
MOT,ah psst@o .
MOT,ah psst@o .
MOT,look who else I have .
MOT,ah (ex)cuse you !
MOT,(ex)cuse you !
MOT,what's that ?
MOT,d(o) y(ou) wanna look at that ?
MOT,do you ?
MOT,it's yours .
MOT,"that's yours, little woman ."
MOT,a:h .
MOT,yeah .
MOT,what ?
MOT,0do 0you wanna roll over ?
MOT,try and roll over .
MOT,let's try and roll over .
MOT,0are you ready ?
MOT,ooh whee .
MOT,good girl .
MOT,now .
MOT,whoops .
MOT,you're back again .
MOT,you are back again .
MOT,now .
MOT,let's see what happens .
MOT,whoops !
MOT,let's see what happens .
MOT,now .
MOT,whoops_a_daisy .
MOT,now .
MOT,ah .
MOT,you're goin(g) to fall over .
MOT,whoops !
MOT,you're goin(g) to fall over .
MOT,good girl .
MOT,ah !
MOT,got y(ou) !
MOT,<caught> [!] y(ou) !
MOT,you're such a big girl .
MOT,yes you are !
MOT,(i)s that good fun ?
MOT,whee !
MOT,good girl !
MOT,0do 0you wanna roll again ?
MOT,wanna roll again ?
MOT,whee !
MOT,0are y(ou) ready ?
MOT,are y(ou) coming back ?
MOT,whoo !
MOT,oh Eri doesn't like it .
MOT,you don't like it .
MOT,tickle tickle tickle .
MOT,what's wrong ?
MOT,what's wrong ?
MOT,hm: .
MOT,what (a)re you looking at ?
MOT,hm: ?
MOT,what ?
MOT,what ?
MOT,come here .
MOT,what ?
MOT,are you looking at the xxx ?
MOT,looking at the xxx for your head ?
MOT,no ?
MOT,looking at the xxx for your head ?
MOT,yes ?
MOT,no ?
MOT,oh .
MOT,yeah .
MOT,I know .
MOT,are you bored ?
