participant,sentence
MOT,yeah !
MOT,"yeah [!], that's your favorite song !"
MOT,"yeah, look ."
MOT,oh poor mama .
MOT,oh tickle tickle tickle .
MOT,tickle tickle tickle .
MOT,very good .
MOT,gok-gok-gok@i .
MOT,what's th(at) ?
MOT,what's th(at) ?
MOT,Peppa_Pig !
MOT,ga@p ?
MOT,ah the baba .
MOT,oh the baba .
MOT,"yeah, your teeth !"
MOT,they're sore .
MOT,"oh, (a)re y(ou) tired ?"
MOT,"are you tired, d(o) y(ou) wanna go sleepies@f [: sleep] ?"
MOT,a:h .
MOT,y(ou) goin(g) to go sleepies@f [: sleep] ?
MOT,night_night .
MOT,night_night .
MOT,no ?
MOT,oh what's that ?
MOT,what's that ?
MOT,oh .
MOT,tickly@f [: tickle] [x 4] .
MOT,look .
MOT,Gav .
MOT,hello ?
MOT,what 0are y(ou) doing ?
MOT,oh tickle tickle tickle .
MOT,look .
MOT,<round and round the garden like a teddy_bear one step two steps and tickly@f [: tickle] under there> [=! singing] .
MOT,ticka@wp ticka@wp ticka@wp .
MOT,you do it .
MOT,<round and round the garden like a teddy_bear one step two steps and tickly@f [: tickle] under there> [=! singing] .
MOT,I getcha .
MOT,I getcha .
MOT,I getcha .
MOT,I getcha .
MOT,I getcha .
MOT,I getcha .
MOT,I getcha .
MOT,I getcha .
MOT,(i)s that funny ?
MOT,is that funny ?
MOT,ah I get your toes .
MOT,I get your toes .
MOT,oops !
MOT,don't [!] fall out 0of the chair !
MOT,don't [!] fall out 0of the chair !
MOT,<seesaw Margery_Daw Johnny shall have a new master he shall have but a penny a day because he can't go any faster> [=! singing] .
MOT,seesaw seesaw .
MOT,(hoo)ray !
MOT,doo_doo_doo_doo_doo@si .
MOT,ah ticka@wp ticka@wp ticka@wp .
MOT,oh !
MOT,tck:a@i .
MOT,what's wrong ?
MOT,what's the matter ?
MOT,oh we +/.
MOT,look at your shoes .
MOT,Thomas .
MOT,they're lovely shoes .
MOT,oh look at Gav's new shoes .
MOT,shoes .
MOT,shoes .
MOT,shoe .
MOT,say sh:oe .
MOT,"no, we don't wanna take it off ."
MOT,grrrr@p .
MOT,oogaga@p .
MOT,no .
MOT,oogaga@p .
MOT,mama .
MOT,ma:ma .
MOT,mama .
