participant,sentence
MOT,what's that ?
MOT,&=imit:child quack quack there's the duck .
MOT,there's the duck .
MOT,"&=imit:child splash, the duck likes to splash „ doesn't he ?"
MOT,0the duck likes to splash .
MOT,"oh have a little chew, num-num-num-num-num-num-num@wp, is he, is he nummy@f ?"
MOT,num-nummy@wp .
MOT,oh are you giving him a kiss ?
MOT,give him a kiss .
MOT,"&=imit:child mwah@o, give him a hug ."
MOT,"give him a him a hug, <oh lovely hug> [!] &=imit:hugging ."
MOT,"oh lovely hug, the car's coming back later ."
MOT,you can play with the car later .
MOT,"play with the car later, give me the duck ."
MOT,"give me the duck for a minute, wait (un)til I show you what the duck can do ."
MOT,no you wanna keep the duck ?
MOT,"well do you wanna have a look at these, look ."
MOT,what's that ?
MOT,where's the bricks ?
MOT,where's the bricks ?
MOT,they're there ?
MOT,where are they ?
MOT,there they are !
MOT,&=imit:child bump .
MOT,what color is the brick ?
MOT,do it again ?
MOT,&=imit:child boooo@wp .
MOT,okay .
MOT,where's the bricks ?
MOT,where are they ?
MOT,what hand are they in ?
MOT,<that hand> [!] you found them oh .
MOT,&=imit:child wooohoo@wp the car is coming back later .
MOT,the car's broken so Sinead's brought it to the garage to get it fixed !
MOT,yeah get it fixed by an engineer .
MOT,oop .
MOT,"tell you what, will we put a brick on your knee ?"
MOT,"do you wanna make a castle, oh it fell down ."
MOT,look put it on your knee again .
MOT,"here's another brick, here's another brick look ."
MOT,aw !
MOT,can you do that ?
MOT,there it is look !
MOT,can you do that ?
MOT,here try it with the brick .
MOT,oh .
MOT,here .
MOT,oh sit the duck on the brick .
MOT,that's a good idea .
MOT,oh_dear .
MOT,where's the duck ?
MOT,oh is that a nice noise ?
MOT,&=imit:child eheha@wp .
MOT,&=imit:ball ?
MOT,see the ball later .
MOT,do you see a ball up there ?
MOT,y(ou) see some pictures maybe „ do you ?
MOT,oh mind your teeth &=imit:biting .
MOT,mind your teeth &=imit:spitting spit that out &=imit:spitting .
MOT,&-er oh throw !
MOT,throw !
MOT,where 0are they gone ?
MOT,where's the brick ?
MOT,there's another one .
MOT,throw [!] uhoh .
MOT,will I get them ?
MOT,will I get them here here's one here look .
MOT,I'm gonna put it up your t-shirt !
MOT,where's it gone ?
MOT,where ?
MOT,where ?
MOT,booby@f ?
MOT,is that a booby@f ?
MOT,a square booby@f ?
MOT,can you find it ?
MOT,there look .
MOT,there .
MOT,"there there, how about if I put it inside your trousers ?"
MOT,heehee .
MOT,there it is look .
MOT,oh or we could put it inside your <sock> [!] oh .
MOT,sock .
MOT,oh .
MOT,ah Cya haha .
MOT,there it is .
MOT,"will I help y(ou), you want me to help y(ou) ?"
MOT,ready ?
MOT,"you catch it, oh catch !"
MOT,"there it is, another chew ah num@o [x 9] ."
