participant,sentence
MOT,way to go Gav .
MOT,Gav ?
MOT,"oh, oh them teeth !"
MOT,oh y(ou)'re a tired boy „ aren't y(ou) ?
MOT,"I don't know why, y(ou) had a good [!] sleep last night !"
MOT,yes you did .
MOT,o:h .
MOT,he says and my nose is all bunged up !
MOT,yeah and my teeth .
MOT,Gav ?
MOT,have y(ou) no chat for me today ?
MOT,no ?
MOT,hello ?
MOT,"no, he says this is fascinating ."
MOT,what's that ?
MOT,what's that ?
MOT,huh ?
MOT,way to go .
MOT,"aw, baby's tired ."
MOT,baby's tired .
MOT,a:h .
MOT,a:h .
MOT,ah nicey@f [: nice] .
MOT,"oh [!], y(ou)'re smacking [!] me, y(ou) monkey ."
MOT,ah_chic@i .
MOT,Gav .
MOT,ah ah ah .
MOT,no ?
MOT,y(ou)'re grumpy !
MOT,ah no .
MOT,ah no .
MOT,ah .
MOT,"oh, that's mammy's watch ."
MOT,what time is it ?
MOT,ouch .
MOT,ah .
MOT,ah .
MOT,mammy's thumb .
MOT,hello Gav .
MOT,hello .
MOT,"oh no biting, oh there's a big tooth just about to come through „ isn't there ?"
MOT,yeah .
MOT,there's a big tooth !
MOT,okay .
MOT,okay .
MOT,oh .
MOT,Gav ?
MOT,(a)re y(ou) goin(g) to sing a song ?
MOT,<twinkle twinkle little star how I wonder what you are up above the earth so high like a diamond in the sky twinkle twinkle little star how I wonder what you are> [=! singing] .
MOT,are you singin(g) ?
MOT,sing a song .
MOT,have you got the grumpy_grumps ?
MOT,ah .
