participant,sentence
MOT,(a)re you flirtin(g) with Sinead ?
MOT,oh I thought you were my [!] boy .
MOT,I thought y(ou) were my boy .
MOT,gotcha !
MOT,gotcha !
MOT,gotcha !
MOT,gotcha !
MOT,gotcha !
MOT,gotcha !
MOT,gotcha !
MOT,gotcha !
MOT,gotcha !
MOT,"<good boy> [!], <Gav> [!] do it ."
MOT,gotcha !
MOT,oh I gotcha .
MOT,(a)re y(ou) doin(g) Round_And_Round_The_Garden ?
MOT,<round and round the gar:den like a teddy_bear one step two steps and tickly@f [: tickle] under there> [=! singing] .
MOT,"oh, that's it, sit up straight ."
MOT,hello ?
MOT,hello ?
MOT,who's there ?
MOT,what's that ?
MOT,oh gimme a kissy .
MOT,oh are you rubbin(g) my kisses off ?
MOT,you're tired „ aren't y(ou) ?
MOT,"I know, it's hard work being a baby ."
MOT,Gav ?
MOT,what's that ?
MOT,"oh, that's your tongue ."
MOT,what's doing ?
MOT,oh what's it doing ?
MOT,"oh, he's t:ired ."
MOT,0will mammy rub your head ?
MOT,ah nicey@f [: nice] .
MOT,ah nicey@f [: nice] .
MOT,"ah, okay ."
MOT,oh .
MOT,"good boy, oh !"
MOT,oh !
MOT,oh !
MOT,uhoh .
MOT,ah tiggle-tiggle@i .
MOT,oh !
MOT,oh !
MOT,oh !
MOT,oh !
MOT,oh !
MOT,oh .
MOT,uhoh .
MOT,where'd he go ?
MOT,where'd he go ?
MOT,where'd he go ?
MOT,where'd he go ?
MOT,where'd he go ?
MOT,ticka-ticka@i .
MOT,no no no no .
MOT,ah no no no no .
MOT,Gav ?
MOT,"ah, poor little puss ."
MOT,(a)re y(ou) gettin(g) tired ?
MOT,ahh@i .
MOT,ah the baby .
MOT,ah the baby .
MOT,and now the news from RTE .
MOT,ticka-ticka@p .
