participant,sentence
MOT,huh_budgi_budgi_budgi_budgi@wp .
MOT,huh_budgi_budgi_budgi_budgi@wp .
MOT,budgi_budgi_budgi_budgi@wp .
MOT,cuchi_cuchi_cuchi_cuchi@wp .
MOT,cuchi_cuchi_cuchi_cuchi@wp .
MOT,cuchi_cuchi_cuchi_cuchi@wp .
MOT,cuchi_cuchi@wp .
MOT,0have you tickles ?
MOT,tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,gimme a kiss .
MOT,gimme a kiss .
MOT,oh you want the bracelet .
MOT,the necklace too .
MOT,"what's that, huh ?"
MOT,what's the necklace ?
MOT,what's the necklace ?
MOT,where's Ard ?
MOT,where's Ard ?
MOT,&-eh boo !
MOT,&-eh boo !
MOT,"oh, what (a)re you tryin(g) to do, bite my nose ?"
MOT,"ow, that hurts !"
MOT,&=laughs .
MOT,"ow, that hurts !"
MOT,huh .
MOT,huh .
MOT,ah !
MOT,ah !
MOT,&=laughs .
MOT,oh .
MOT,make it better ?
MOT,kiss it better ?
MOT,oh nice .
MOT,have you tickles ?
MOT,tick_tick_tick_tick_tick_tick_tick@wp .
MOT,tick_tick_tick_tick_tick_tick_tick@wp .
MOT,what's that ?
MOT,hm: ?
MOT,you have my nose all wet .
MOT,tick_tick_tick_tick_tick_tick_tick@wp .
MOT,tick_tick_tick_tick_tick_tick_tick@wp .
MOT,tick_tick_tick_tick_tick@wp .
MOT,oh 0is your ol(d) tooth at y(ou) ?
MOT,yeah .
MOT,oh nice .
MOT,0is that nice ?
MOT,Ard ?
MOT,look at mummy .
MOT,are you tired ?
MOT,oh 0are 0you giving me a love ?
MOT,what ?
MOT,ah ah ah .
MOT,what ?
MOT,&-eh boo !
MOT,&-eh boo !
MOT,xxx .
MOT,&=laughs .
MOT,are we gonna tickle ?
MOT,eh_widi_widi_widi@wp .
MOT,eh_gidigidgidi@wp .
MOT,gidigigigidi@wp .
MOT,digidididi@wp .
MOT,digigididi@wp .
MOT,oi_oi_oi_oi_oi_oi@wp .
MOT,digigidididi@wp .
MOT,digigidididi@wp .
MOT,digigidigigidi@wp .
MOT,idi@wp .
MOT,gidi@wp .
MOT,gidi@wp .
MOT,idi@wp .
MOT,gididididi@wp .
MOT,gididididi@wp .
MOT,&=laughs .
MOT,eh_gidigidigidigidigidigidigidigidi@wp .
MOT,"oh, that nice ?"
MOT,poor &s +/.
MOT,0are they so sore ?
MOT,yeah .
MOT,yeah .
MOT,&-uh &-uh &-uh .
MOT,what ?
MOT,oh .
MOT,0are y(ou) tired ?
MOT,0are 0you gonna go sleepy ?
MOT,Ard ?
MOT,kluh_klih@o .
MOT,"right, ooh !"
MOT,0will we do Ride_A_Cock_Horse ?
MOT,<ride a cock horse to Banberry_Cross> [=! singing] .
MOT,&=laughs .
MOT,gidigidigidi@wp .
MOT,what ?
MOT,0do you wanna stand up ?
MOT,oops_a_daisy .
MOT,oh what ?
MOT,hm: ?
MOT,oh: .
MOT,mm: .
MOT,what's that ?
MOT,tick+tock tick+tock .
MOT,is that cold ?
MOT,tick+tock tick+tock .
MOT,ni:ce .
MOT,tick+tock tick+tock .
MOT,tick+tock tick+tock .
MOT,tick+tock tick+tock .
MOT,now !
MOT,uhoh .
MOT,whee !
MOT,whee !
MOT,nice fell(ow) .
MOT,oh 0are y(ou) tired ?
MOT,where's mammy's hair gone ?
MOT,where's mama ?
MOT,Ard ?
MOT,where's mama ?
MOT,Ard ?
MOT,"there_you_go, look ."
