participant,sentence
MOT,"yeah, they're okay ."
MOT,o:ne .
MOT,good boy .
MOT,two .
MOT,mummy do one .
MOT,now Ard do one .
MOT,&th +/.
MOT,oh doggie doggie .
MOT,where's the boat ?
MOT,look at the boat !
MOT,good boy .
MOT,is that nice ?
MOT,oh thank_you .
MOT,ta-ta@f .
MOT,now are you goin(g) to have more ?
MOT,is that going to +/.
MOT,th:ree .
MOT,good boy .
MOT,four five .
MOT,six .
MOT,seven .
MOT,eight .
MOT,nine !
MOT,good boy .
MOT,now will I give them to Ard ?
MOT,look .
MOT,"look, look ."
MOT,nine !
MOT,hooray !
MOT,can y(ou) clap hands ?
MOT,clap handies@f [: hands] .
MOT,good boy .
MOT,<if you're happy and y(ou) know it clap your hands> [=! singing] .
MOT,<if you're happy and y(ou) know it clap your hands> [=! singing] .
MOT,<if you're happy and y(ou) know it and you really wanna show it> [=! singing] .
MOT,<if you're happy and y(ou) know it clap your hands> [=! singing] .
MOT,will we do The_Wheels_Of_The_Bus ?
MOT,<the wheels on the bus go round and round round and round round and round the wheels on the bus go round and round all day long> [=! singing] .
MOT,can y(ou) do it ?
MOT,pecka_pecka_pecka@wp .
MOT,now picha_picha_picha_picha_picha@wp .
MOT,now tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,"no, y(ou) don't wanna be tickled „ no ?"
MOT,no ?
MOT,what else have we got ?
MOT,will we put them in the box ?
MOT,oh !
MOT,"put it in there, oh y(ou)'re giving it to me ."
MOT,0will we put it in there ?
MOT,yeah .
MOT,good boy .
MOT,oh nice .
MOT,thank_you .
MOT,"the doggie, where's the doggie@f [: dog] ?"
MOT,doggie@f [: dog] ?
