participant,sentence
MOT,coochie_coochie_coochie_coo@wp .
MOT,Eoi ?
MOT,Eoi ?
MOT,are y(ou) awake ?
MOT,are y(ou) awake ?
MOT,ah ah ah ah ah ah .
MOT,mm:-mm:-mm:-mm:@p .
MOT,oh you don't know whether to laugh or cry „ sure you don't ?
MOT,hey clk_clk_clk_clk_clk@p .
MOT,he:llo .
MOT,hello you .
MOT,oh .
MOT,coochie_coochie_coochie_coo@p .
MOT,ah ah ah ah ah ah .
MOT,clk_clk_clk_clk_clk@p .
MOT,hey .
MOT,hello .
MOT,oh what 0is the matter ?
MOT,oh what 0is the matter ?
MOT,who's givin(g) out ?
MOT,who's givin(g) out ?
MOT,oh_oh_oh_oh@p .
MOT,who's givin(g) out ?
MOT,ah .
MOT,hey .
MOT,"hey listen, listen ."
MOT,are y(ou) goin(g) to talk for us ?
MOT,are y(ou) goin(g) to talk for us ?
MOT,ah what ?
MOT,oh what ?
MOT,hello .
MOT,hello .
MOT,"now, wipe that dirty eye ."
MOT,ey ?
MOT,hello Eoi .
MOT,kk_kk_kk_kk_kk_kk@p .
MOT,ah_coo@p .
MOT,ah_coo@p .
MOT,"look, look ."
MOT,ah look .
MOT,what is it ?
MOT,"oh, what is it ?"
MOT,hello ?
MOT,huh ?
MOT,what's up there ?
MOT,you can stop as quick „ can't y(ou) ?
MOT,you can .
MOT,ah kk_kk_kk_kk_kk_kk@wp .
MOT,ah kk_kk_kk_kk_kk_kk@wp .
MOT,hey hey hey .
MOT,now .
MOT,what is it ?
MOT,press the buttons .
MOT,press the buttons .
MOT,oh good boy !
MOT,ah ah ah ah ah .
MOT,come_on .
MOT,"come_on, cheer up ."
MOT,hey hey hey .
MOT,oh .
MOT,there's nothin(g) wrong with y(ou) „ sure there's not ?
