participant,sentence
MOT,mama .
MOT,ta-ta@f baba .
MOT,"will we see, would you like to do a dance for me ?"
MOT,would you sing a song if I played some music ?
MOT,we (ha)d better play it very quietly this time „ hadn't we ?
MOT,"yes, do you want some music ?"
MOT,"okay, hang on and we'll get some music ."
MOT,are y(ou) ready ?
MOT,are y(ou) ready ?
MOT,we 0will lower it right [!] down .
MOT,now .
MOT,are y(ou) dancing ?
MOT,yes !
MOT,are y(ou) going to sing ?
MOT,what d(o) you see ?
MOT,is that the phone ?
MOT,are y(ou) goin(g) to dance for me ?
MOT,are y(ou) goin(g) t(o) dance ?
MOT,show me how y(ou) dance .
MOT,d(o) y(ou) want this ?
MOT,you do ?
MOT,will we leave it there for a little while „ will we ?
MOT,(be)cause if we put that in your mouth you'll stop talkin(g) .
MOT,oh .
MOT,"oh, that must be Tricia, we'll hafta ring her back later ."
MOT,will we ring her back later ?
MOT,yeah ?
MOT,hm: .
MOT,here .
MOT,"that's the camera but you're sposta look at me, oi@i !"
MOT,oi_oi_oi_oi@i .
MOT,ta-ta@f mama .
MOT,can you turn it off ?
MOT,you press the button and turn it off .
MOT,turn it off .
MOT,"oh, <clever> [!] boy, oh !"
MOT,oh yes .
MOT,what do you see ?
MOT,that's the phone .
MOT,oh .
MOT,oh .
MOT,are y(ou) dancin(g) ?
MOT,"no, you can't come out for a minute, you hafta stay there for a little while, okay ?"
MOT,what else do y(ou) see ?
MOT,where's the books ?
MOT,where are all the books ?
MOT,can you see the books ?
MOT,yeah ?
MOT,show mammy where the books are .
MOT,"there're the books, look ."
MOT,"they're all the books, yeah ?"
MOT,they're the tissues .
MOT,say ta-ta@f mammy .
MOT,ta-ta@f mama .
MOT,ta-ta@f mama .
MOT,oh don't throw it .
MOT,"no, you can't throw your juice, ah ah ah ah ."
MOT,"no, you hafta be gentle ."
MOT,you hafta be gentle .
MOT,d(o) y(ou) want some ?
MOT,will I open it for y(ou) ?
MOT,yes please mama .
MOT,oh (a)re y(ou) sayin(g) hiya ?
MOT,is Sinead outside ?
MOT,"is she gone outside, huh ?"
MOT,where's Sinead ?
MOT,would y(ou) like to play a game with me ?
MOT,no ?
MOT,the phone ?
MOT,can you turn it on ?
MOT,you press the button .
MOT,you press the button and turn it on .
MOT,oh you clever boy !
MOT,ooh !
MOT,are y(ou) goin(g) to sing a song ?
MOT,are y(ou) dancin(g) ?
MOT,Bre ?
MOT,oh there's your tissues .
MOT,"look, there's your tissues ."
MOT,are y(ou) dancing ?
MOT,oh y(ou)'re a clever boy „ aren't y(ou) ?
MOT,oh .
MOT,mama's phone gone .
MOT,oh oh oh oh !
MOT,"look, on my nose, Bre ."
MOT,they're the books .
MOT,they're the books .
MOT,"no, here, look what I have ."
MOT,what about this ?
MOT,they're spoons .
MOT,they're your spoons for eating your dinner .
MOT,say ta-ta@f mama .
MOT,ta-ta@f mama .
MOT,ta-ta@f mama .
MOT,can I have it ?
MOT,no ?
MOT,you're keeping it „ are y(ou) ?
MOT,will I open it for y(ou) ?
MOT,now .
MOT,did you see the spoons ?
MOT,oh .
MOT,oh .
MOT,oh .
MOT,0do y(ou) want that one ?
MOT,this one .
MOT,now .
MOT,are y(ou) goin(g) to sing a song with that spoon „ are y(ou) ?
MOT,pretend you're the conductor ?
MOT,will y(ou) pretend you're the conductor ?
MOT,will y(ou) ?
MOT,what song will y(ou) sing ?
