participant,sentence
MOT,hey .
MOT,hey coochie_coochie_coochie_coochie_coochie_coochie_coo@wp .
MOT,what's out there ?
MOT,"hm:, what's out there ?"
MOT,huh ?
MOT,what ?
MOT,oh ?
MOT,what is it ?
MOT,huh ?
MOT,Eoi ?
MOT,Eoi ?
MOT,hello .
MOT,what's out there ?
MOT,what is it ?
MOT,ah boo .
MOT,Eoi ?
MOT,hi !
MOT,"one two three, up you go !"
MOT,oh there's that dirty cough .
MOT,&-uh-&-uh-&-uh-&-uh@o .
MOT,where's that dirty cough ?
MOT,oh bom@o .
MOT,oh bom@o .
MOT,Eoi ?
MOT,hiya .
MOT,what is it ?
MOT,what is it ?
MOT,what is it ?
MOT,ah choo_choo_choo_choo@wp .
MOT,"one two three, up you go !"
MOT,"ah, where's Eoi gone ?"
MOT,"ah, where's Eoi gone ?"
MOT,Eoi's all gone .
MOT,Eoi's all gone .
MOT,where's he gone ?
MOT,Eoi .
MOT,"ah, that's [!] where he i:s !"
MOT,"ah, where's Eoi gone ?"
MOT,where's Eoi gone ?
MOT,hey ?
MOT,ready ?
MOT,where's Eoi gone ?
MOT,ah there he is .
MOT,ah where's Eoi gone ?
MOT,ah there he is .
MOT,where's that dirty cough ?
MOT,dirty cough .
MOT,where's Eoi's [!] cough ?
MOT,where's Eoi's [!] cough ?
MOT,ah boo .
MOT,oh boo .
MOT,"oh look, what's this ?"
MOT,what's this ?
MOT,what is it ?
MOT,tick tick tickle .
MOT,ah tick tick tickle .
MOT,ready ?
MOT,o:h o:h gotcha .
MOT,o:h goin(g) to get y(ou) .
MOT,o:h gotcha !
MOT,o:h gotcha .
MOT,ready ?
MOT,where's Eoi's hands ?
MOT,where're they gone ?
MOT,hey hey hey .
MOT,hey comin(g) up ?
MOT,"one two three, up [!] y(ou) go ."
MOT,whoosha bump .
MOT,ah [!] my finger .
MOT,ready ?
MOT,up up up bump !
MOT,oh oh oh bump !
