participant,sentence
MOT,hiya !
MOT,hey there .
MOT,hi there .
MOT,hi there .
MOT,hi there .
MOT,hi !
MOT,it's a button !
MOT,b@l for button .
MOT,"button, button, who's got the button ?"
MOT,oh you're so cute .
MOT,b@l for bounce .
MOT,b@l for baby .
MOT,b@l for bow .
MOT,and bead .
MOT,oh .
MOT,aaggh@i .
MOT,aaggh@i .
MOT,aaggh@i .
MOT,aaggh@i .
MOT,aaggh@i .
MOT,ah_haha@p .
MOT,ha-ha-ha@p .
MOT,ha-ha-ha-ha-ha-ha-ha@p .
MOT,hey .
MOT,Cal ?
MOT,yes ?
MOT,hi there .
MOT,you make excited about something ?
MOT,did you see Sinead ?
MOT,did you go upstairs ?
MOT,you did ?
MOT,you're a little Godzilla ?
MOT,oh .
MOT,hi darling .
MOT,hi darling .
MOT,b@l for buttons .
MOT,hm: ?
MOT,so beautiful .
MOT,b@l is for beautiful too .
MOT,good clapping .
MOT,clap handies@f [: hands] .
MOT,"yeah, yeah, yeah ."
MOT,you're so cute .
MOT,so cute .
MOT,"ah, ooh ."
MOT,"oh, b@l is for burp !"
MOT,hey .
MOT,"hey, hey, hey ."
MOT,oh .
MOT,"oh, oh ."
MOT,oh .
MOT,"yeah, yeah, yeah ."
MOT,"yeah, yeah ."
MOT,hi .
MOT,hi_ee@i .
MOT,hi_eee@i .
MOT,hi_eee@i .
MOT,hi_ee-ee-ee@p .
MOT,hi_ee@i .
MOT,hi_ee@i .
MOT,hi_hi_ee-ya@i .
MOT,oh .
MOT,b@l is for bite .
MOT,"can we put it away (be)cause we wanna talk, okay ?"
MOT,just put it down .
MOT,how come we don't have it any more ?
MOT,"so he's gone, okay ?"
MOT,"hey, hey ?"
MOT,"oh_dear, stay on my lap ."
MOT,Cal ?
MOT,Bob ?
MOT,(tha)t your name ?
MOT,Cal ?
MOT,Car ?
MOT,Cal ?
MOT,Cal ?
MOT,Cal ?
MOT,Cal-Callie@z:m ?
MOT,Cal ?
MOT,oh you want the dolly ?
MOT,Cal ?
MOT,Ca:l ?
MOT,hello !
MOT,hello .
MOT,hello .
MOT,bok-bok-bok@i .
MOT,boka-boka-bok@i .
MOT,boka@i .
MOT,boka-boka@i .
MOT,boo .
MOT,will you say bap-bap@p for me ?
MOT,bap-bap-bap-bap-bap-bap-bap@p .
MOT,hello .
MOT,you're so pretty .
MOT,you're such a beautiful girl with your big +/.
MOT,"+, blue eyes ."
MOT,buh-buh-buh@i .
MOT,buh-buh-bah@i .
MOT,choo@i .
MOT,choo-buh-pah@i ?
MOT,buh-buh-buh@i ?
MOT,"no, we can't have the tissue either ."
MOT,"put that away, okay ?"
MOT,toesies@f [: toes] .
MOT,"look, toesies@f [: toes] ."
MOT,toes .
MOT,ah ah_ah_bah@p .
MOT,bah .
MOT,bah .
MOT,bah_bah_bah@p .
MOT,bah_bah_bah@p .
MOT,we do pattycake ?
