participant,sentence
MOT,kiss [x 6] .
MOT,you do it .
MOT,that's great .
MOT,"yeah, keep going ."
MOT,do it again .
MOT,what about these ones ?
MOT,"Lar, down here ."
MOT,this one down here .
MOT,d(o) y(ou) want that ?
MOT,no .
MOT,what are y(ou) doin(g) ?
MOT,horsie@f [: horse] [x 2] .
MOT,<this little piggy> [=! singing] +/.
MOT,<this little piggy went to the market this little piggy went home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,0will we do it again ?
MOT,<this little piggy went to the market this little piggy went home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,ye:(ah) !
MOT,yay tck_tck_tck_tck@wp .
MOT,(hoo)ray !
MOT,clap clap clap .
MOT,let me see your hands .
MOT,"let me see those handies@f [: hands], no ."
MOT,now .
MOT,"you can open that, good boy ."
MOT,and the next one .
MOT,yeah .
MOT,and the next one .
MOT,"yeah, this one here ."
MOT,emememememem@wp .
MOT,emememememem@wp .
MOT,0will we do this one ?
MOT,<Peter_Piper picked a peck of pickled peppers> [=! singing] .
MOT,<a peck of pickled peppers Peter_Piper picked> [=! singing] .
MOT,"is that good, yeah ?"
MOT,<but if Peter_Piper picked a peck of pickled peppers> [=! singing] .
MOT,<where's the peck of pickled peppers Peter_Piper picked> [=! singing] ?
MOT,yeah !
MOT,there's a tongue twister .
MOT,tongue twister .
MOT,it is !
MOT,0will we do the next one ?
MOT,0will we do this one again ?
MOT,0will we do it again ?
MOT,<Peter_Piper picked a peck of pickled peppers> [=! singing] .
MOT,<a peck of pickled peppers Peter_Piper picked> [=! singing] .
MOT,is that good ?
MOT,<but if Peter_Piper picked a peck of pickled peppers> [=! singing] .
MOT,<where's the peck of pickled peppers Peter_Piper picked> [=! singing] ?
MOT,now !
MOT,next .
MOT,<Georgie_Porgie pudding and pie kissed the girls and made them cry> [=! singing] .
MOT,<when the boys came out to play Georgie_Porgie ran away> [=! singing] .
MOT,yeah ?
MOT,next .
MOT,you do it .
MOT,good boy .
MOT,good boy !
MOT,over .
MOT,emememememem@wp .
MOT,yeah .
MOT,there's the book .
MOT,<little Miss_Muffet sat on a tuffet eating her curds and whey> [=! singing] .
MOT,<along came a spider and sat down beside her and frightened Miss_Muffet away> [=! singing] .
MOT,yes !
MOT,next .
MOT,0will we do this one ?
MOT,I think y(ou) like this one .
MOT,<Mary Mary quite contrary how does your garden grow> [=! singing] ?
MOT,<with silver bells and cockle+shells and pretty maids all in a row> [=! singing] .
MOT,"now, that's great ."
