participant,sentence
MOT,beep beep beep beep .
MOT,yeah !
MOT,Sai do ?
MOT,ta-ta@f .
MOT,"you <did it> [!], good girl ."
MOT,good girl .
MOT,ta-ta@f .
MOT,no ?
MOT,buh-buh-buh@p .
MOT,cuh-cuh-cuh@p .
MOT,buh@p .
MOT,ta-ta@f .
MOT,buh@p .
MOT,ready ?
MOT,0will we do the wheels on the bus ?
MOT,Sai ?
MOT,ready ?
MOT,<the wheels on the bus go round and round round and round> [=! singing] .
MOT,good girl !
MOT,<the wheels on the bus go round and round all day long> [=! singing] .
MOT,yeah ?
MOT,<the wheels on the bus go round and round round and round round and round the wheels on the bus go round and round all day long> [=! singing] .
MOT,like this ?
MOT,<the wipers on the bus go swish swish swish swish swish swish the wipers on the bus go swish swish swish swish swish swish> [=! singing] .
MOT,ready ?
MOT,<row row row your boat gently> [=! singing] .
MOT,beep beep beep .
MOT,beep beep beep .
MOT,"Oisin do, Sai do ."
MOT,<the horn on the bus goes beep beep beep all day long> [=! singing] .
MOT,yeah !
MOT,bang bang bang !
MOT,uhoh !
MOT,bang bang bang !
MOT,"uhoh, again ?"
MOT,clap clap clap .
MOT,oh !
MOT,boo !
MOT,boo !
MOT,<everybody clap clap clap clap> [=! singing] .
MOT,0are you goin(g) to sit down ?
MOT,everybody +/.
MOT,"oh [!], where's your shoes ?"
MOT,where's your shoes ?
MOT,clap clap clap .
MOT,clap clap clap .
MOT,again ?
MOT,again ?
MOT,clap .
MOT,round and round the garden ?
MOT,round and round the garden ?
MOT,yeah ?
MOT,<everybody clap clap clap clap everybody sing lalalalala@si bow to your partners and then we turn around yippee> [=! singing] .
MOT,<round and round the garden like a teddy_bear one step two step and tickly@f [: tickle] under there> [=! singing] .
MOT,clap clap clap .
MOT,jumpin(g) .
MOT,dancin(g) .
MOT,<everybody clap clap clap clap everybody sing lalalalala@si bow to your partners> [=! singing] .
MOT,Sai kiss ?
MOT,"oh, we don't like this any more, you're gettin(g) too old for it ."
MOT,lalalalalalalalala@si .
MOT,"look at that, ew !"
MOT,ew !
MOT,ow !
MOT,ow !
