participant,sentence
MOT,lalalalalalalala@si .
MOT,zzzz-zzzz-zzzz-zzzz@o .
MOT,zzzz-zzzz-zzzz-zzzz@o .
MOT,zzzz-zzzz-zzzz-zzzz@o .
MOT,zzzz-zzzz-zzzz-zzzz@o .
MOT,(i)s that funny ?
MOT,zzzz-zzzz-zzzz-zzzz@o .
MOT,oh excuse you .
MOT,oh how'd y(ou) get over there ?
MOT,boo !
MOT,shh: .
MOT,shh: listen .
MOT,boo !
MOT,ow !
MOT,wriggly .
MOT,no no no no no no no .
MOT,goin(g) to do some clapping ?
MOT,"ah ah ah, ah ah ah, oh oh oh ."
MOT,no no no .
MOT,clk-clk-clk@p .
MOT,what what what what ?
MOT,ga-ga-ga-ga@p .
MOT,ga-ga-ga-ga@p .
MOT,boo !
MOT,boo !
MOT,zzzz-zzzz-zzzz-zzzz@o .
MOT,<bring back oh bring back oh bring back my Haz to me to me> [=! singing] .
MOT,<bring back oh bring back oh bring back my Haz to me to me> [=! singing] .
MOT,what are y(ou) doing ?
MOT,oh !
MOT,are y(ou) pulling the chain ?
MOT,are y(ou) goin(g) to break it ?
MOT,oh !
MOT,uhoh .
MOT,uhoh !
MOT,uhoh !
MOT,ah ah a:h !
MOT,ah ah a:h !
MOT,ah ah a:h !
