participant,sentence
MOT,hey !
MOT,"what's over there that caught your attention, huh ?"
MOT,what's over there ?
MOT,"oh [!], what is it ?"
MOT,what is it ?
MOT,all the toys .
MOT,hey !
MOT,Eo:in .
MOT,this way .
MOT,&-uh ?
MOT,what is it ?
MOT,ey ?
MOT,ah bababababa@wp .
MOT,hey look at this .
MOT,ah bababababa@wp .
MOT,now .
MOT,look .
MOT,whoo !
MOT,ah jiggy@f [: jiggle] jiggy jiggy@f [: jiggle] whoo !
MOT,ah jiggy@f [: jiggle] jiggy jiggy@f [: jiggle] whoo !
MOT,ready ?
MOT,hi .
MOT,hi .
MOT,hi .
MOT,boo !
MOT,who's a best boy ?
MOT,(the)re's too much happening over here „ isn't there ?
MOT,(wha)t's that ?
MOT,what's that there ?
MOT,ah bababababa@wp .
MOT,ah bababababa@wp boo .
MOT,boo !
MOT,Eoi ?
MOT,Eoi .
MOT,ah bababababa@wp .
MOT,this way .
MOT,this way .
MOT,bababababa@wp boo .
MOT,hey .
MOT,ah boo boo boo .
MOT,are y(ou) gettin(g) fed up already ?
MOT,y(ou) can't be gettin(g) fed up already .
MOT,hey !
MOT,ah mamama@wp .
MOT,hey !
MOT,ah ah ah ah .
MOT,ai@i !
MOT,hey !
MOT,he:llo .
MOT,ah .
MOT,"dirty dribbles, huh ?"
MOT,hey !
MOT,hey !
MOT,stop that !
MOT,stop that giving out .
MOT,stop [!] that giving out .
MOT,hey .
MOT,what's over here ?
MOT,what's this ?
MOT,hey what's this ?
MOT,"looking over everybody, every other direction, hey ?"
MOT,"hey look, hey, hey ."
MOT,what is it ?
MOT,the fishies@f [: fish] .
MOT,it's the fishies@f [: fish] .
MOT,hiya .
MOT,hiya .
MOT,hey Eoi .
MOT,oh bubububuh@wp .
MOT,ah .
MOT,hiya .
MOT,oh up you go .
MOT,(a)re y(ou) standin(g) up for me ?
MOT,ah look at that best boy standing up .
MOT,what's in there ?
MOT,what's in there ?
MOT,Eoi ?
MOT,where's it gone ?
MOT,hey .
MOT,hey .
MOT,hey .
MOT,hey .
MOT,hello .
MOT,hello there .
MOT,hey .
MOT,are y(ou) not grumpy today ?
MOT,are y(ou) not grumpy today ?
