participant,sentence
MOT,&-er yeah !
MOT,clap clap clap clap clap clap clap clap .
MOT,yes lalalalalalala@wp .
MOT,clap handies@f [: hands] clap handies@f [: hands] clap handies@f [: hands] yeah !
MOT,what's going on ?
MOT,oh tck-tck-tck-tck@p .
MOT,oh .
MOT,oh what've you got ?
MOT,oh what's that ?
MOT,what is it ?
MOT,control .
MOT,what do y(ou) hear ?
MOT,y(eah) .
MOT,y(eah) .
MOT,they're looking at you .
MOT,y(eah) .
MOT,"well, what do y(ou) think ?"
MOT,what do y(ou) think ?
MOT,where's your toes ?
MOT,sockies@f [: socks] .
MOT,sockie_sockie_sockie_sockies@f [: socks] .
MOT,what d(o) y(ou) hear ?
MOT,well ?
MOT,it's all very strange .
MOT,all very new .
MOT,yes !
MOT,hm: ?
MOT,your dribbles .
MOT,high !
MOT,ah high !
MOT,high yes !
MOT,are y(ou) goin(g) ?
MOT,&-uh-&-uh-&-uh@p .
MOT,where's Lar going ?
MOT,bompity_bompity_bompity_bomp_bomp_bomp@wp .
MOT,bompity_bompity_bompity_bomp_bomp_bomp@wp .
MOT,are y(ou) dancing ?
MOT,la-la-la-la-la-la-la@p .
MOT,la-la-la-la-la-la-la@p .
MOT,(hoo)ray !
MOT,ooh !
MOT,a-dadadadada@p .
MOT,a-dadadadadadadadada@p .
MOT,babababababa@p .
MOT,baba@p .
MOT,buttons .
MOT,really ?
MOT,and what else ?
MOT,the dribbles ?
MOT,ah bababababa@p .
MOT,mummy .
MOT,Lar .
MOT,mummy .
MOT,that's not very tasty .
MOT,it's not y(ou)_know .
MOT,Lar .
MOT,mummy .
MOT,the buttons .
MOT,oh the buttons .
MOT,press .
MOT,y(eah) .
MOT,they don't do very much .
MOT,oh temper !
MOT,one two three four .
MOT,y(eah) .
MOT,is it mine ?
MOT,0is it Lar's ?
MOT,ta-ta@p .
MOT,ta-ta@p .
MOT,ta-ta@p Lar .
MOT,ta-ta@p !
MOT,excuse me !
MOT,Lar .
MOT,ta-ta@p .
MOT,ta-ta-ta-ta-ta-ta-ta@p .
MOT,y(eah) .
MOT,now .
MOT,ta-ta@p .
MOT,yes .
MOT,ta-ta@p .
MOT,ta-ta-ta-ta@p .
MOT,good boy .
MOT,y(eah) .
MOT,very good .
MOT,yes .
MOT,there y(ou) go .
MOT,will we do it again ?
MOT,ta-ta@p .
MOT,ta-ta@p .
MOT,ta-ta@p .
MOT,you're not goin(g) to give it to me this time .
MOT,ta-ta@p .
MOT,well ?
MOT,the buttons .
MOT,ta-ta@p .
MOT,tch-tch-tch@o cheeky cheeky cheeky .
MOT,ta-ta@p good boy !
MOT,yeah !
MOT,yeah !
MOT,you say it .
