participant,sentence
MOT,"ah no, come_on ."
MOT,0will we do Ring_A_Rosie ?
MOT,<ring around the rosie@f [: rose] a pocket full of posies ashes ashes we all fall down> [=! singing] .
MOT,<ring around the rosie@f [: rose] a pocket full of posies ashes ashes we all fall down> [=! singing] .
MOT,<ring around the rosie@f [: rose] a pocket full of posies ashes ashes we all fall down> [=! singing] .
MOT,down !
MOT,down !
MOT,down !
MOT,down !
MOT,good boy .
MOT,ah nicey@f [: nice] .
MOT,ah nicey@f [: nice] .
MOT,gimme a kissie@f [: kiss] .
MOT,oh !
MOT,oh !
MOT,kissie@f [: kiss] .
MOT,what's that ?
MOT,oh ?
MOT,what's that ?
MOT,buttons .
MOT,is that what that is ?
MOT,what's that ?
MOT,that's cameras .
MOT,Gavin is a superstar .
MOT,car ?
MOT,can you see the car ?
MOT,see Sinead's car ?
MOT,and your [!] car .
MOT,you love the car „ don't y(ou) ?
MOT,oh !
MOT,what's going on ?
MOT,uhoh .
MOT,sit down .
MOT,sit down .
MOT,good boy .
MOT,gotchy-got@i ?
MOT,"oh, who's there ?"
MOT,who's there ?
MOT,"car, yes !"
MOT,"no, sit down ."
MOT,say sit down .
MOT,Gavin .
MOT,"oh, poor mama ."
MOT,"no, sit down ."
MOT,"no, no, no standing ."
MOT,uhoh .
MOT,uhoh .
MOT,what's goin(g) on with that tongue ?
MOT,hm: ?
MOT,where'd she go ?
MOT,get down !
MOT,Gavin ?
MOT,hello ?
MOT,uhoh .
MOT,"uhoh, I'll tickle your toes ."
MOT,get down !
MOT,get down !
MOT,get down !
MOT,what's that ?
MOT,whoo !
MOT,what's that ?
MOT,oh buttons .
MOT,what's that ?
MOT,oh .
MOT,ring-a-ling-aling-ling@o .
MOT,oh poor mama .
MOT,nicey@f [: nice] .
MOT,"ah ah ah ah, no pull, no ."
MOT,ah ah ah .
MOT,ah ah ah .
MOT,ah ah ah .
MOT,pull up your sock .
MOT,pull up your sock .
MOT,"no, don't take it off ."
MOT,pull up your sockie@f [: sock] .
