participant,sentence
MOT,oh !
MOT,excuse me .
MOT,hi !
MOT,hello !
MOT,oh who's givin(g) out ?
MOT,who's givin(g) out ?
MOT,who's givin(g) out ?
MOT,0will we do All_Around_The_Garden ?
MOT,ready ?
MOT,<all around the garden like a teddy_bear one step two step and a tickle you under there> [=! singing] .
MOT,again ?
MOT,we do this one ?
MOT,again ?
MOT,again ?
MOT,oh !
MOT,"excuse me, who's givin(g) out ?"
MOT,ready ?
MOT,<all around the garden like a teddy_bear one step two step and a tickle you under there> [=! singing] .
MOT,hey !
MOT,ah boo !
MOT,ah babababababa@wp .
MOT,oh !
MOT,don't be givin(g) out !
MOT,yuck !
MOT,yuck !
MOT,where's Aoife ?
MOT,where's Aoife gone ?
MOT,<clap hands (un)til daddy comes home with sweets in his pocket for Eoi alone> [=! singing] .
MOT,and for Aoife !
MOT,where's she gone ?
MOT,where's Ao:ife ?
MOT,oh where is she ?
MOT,0are 0you clapping hands ?
MOT,<clap hands (un)til daddy comes home with sweets in his pocket for Eoi alone> [=! singing] .
MOT,Eoi's turn .
MOT,ready ?
MOT,<clap hands (un)til daddy comes home> [=! singing] .
MOT,oh ready ?
MOT,oh whoosha .
MOT,oh whoosha .
MOT,oh whoosha .
MOT,ah babababa@wp .
MOT,oh where's Eoi gone ?
MOT,Eoie ?
MOT,haha haha there he is .
MOT,ah yuck !
MOT,ah babababa@wp .
MOT,again ?
MOT,again ?
MOT,ah babababa@wp .
MOT,clk_clk_clk_clk@wp .
MOT,oh up you go .
MOT,what is it ?
MOT,"what's the light doin(g) on, huh ?"
MOT,oh up you go .
MOT,up you go .
MOT,up you go .
MOT,ready ?
MOT,ah: .
MOT,hey .
MOT,Eoi .
MOT,ah boo !
MOT,<all around the garden like a teddy_bear one step two step and a tickle you under there> [=! singing] .
MOT,ah babababa@wp .
MOT,clk_clk_clk@wp .
MOT,hey !
MOT,ah where's mammy gone ?
MOT,ah peekaboo !
MOT,ah mammy's gone .
MOT,ah peekaboo !
MOT,who's tryin(g) to eat me ?
MOT,ha ha ha ha ha .
MOT,oh !
MOT,ah boo !
MOT,ah boo !
MOT,where's the zip ?
MOT,where's the zip huh ?
MOT,what's that noise ?
MOT,what is it ?
MOT,hey don't be givin(g) out .
MOT,o:h@i .
