participant,sentence
MOT,da:da@z:m !
MOT,da@z:m !
MOT,da@z:m !
MOT,da:da@z:m !
MOT,"ah, oh, no no no !"
MOT,"no, no, no ."
MOT,"no, no, no ."
MOT,dirty .
MOT,"no, that's dirty, pet ."
MOT,that's yucky .
MOT,we +//.
MOT,whoops !
MOT,now !
MOT,whoopsie-doopsie@f [: whoops] .
MOT,whoopsie-doopsie@f [: whoops] .
MOT,yeah .
MOT,0will 0we we tie this up ?
MOT,0are we tying this up ?
MOT,whey@o .
MOT,all done !
MOT,ah ah no .
MOT,no .
MOT,no .
MOT,"no, it's not allowed ."
MOT,dirty !
MOT,it's yucky .
MOT,ah ah ah .
MOT,no no .
MOT,no no .
MOT,da:da@z:m !
MOT,da:da@z:m !
MOT,hey .
MOT,uhoh .
MOT,&-uh no .
MOT,not allowed .
MOT,you're not allowed .
MOT,I think I have a top on you that's sposta be a top and not a dress .
MOT,it's a bit small „ isn't it ?
MOT,ah: .
MOT,is this Freddy ?
MOT,Freddy the frog .
MOT,Freddy the frog .
MOT,"oopsie@f [: oops], that's very rough ."
MOT,you're going to hurt your face .
MOT,you're [/] you're going to hurt your face .
MOT,ouch !
MOT,don't hurt your face pet .
MOT,don't hurt your face .
MOT,okay ?
MOT,be careful .
MOT,ah !
MOT,that's very very aggressive .
MOT,what are you looking at ?
MOT,xxx .
MOT,"oh, uhoh ."
MOT,0it fell down .
MOT,it f:ell down .
MOT,oh !
MOT,are you hungry ?
MOT,do you want your lunch ?
MOT,no .
MOT,oh !
MOT,nosie@f [: nose] [x 3] .
MOT,chinnie@f [: chin] [x 3] .
MOT,cheekie@f [: cheek] [x 3] .
MOT,nosie@f [: nose] [x 3] .
MOT,chinnie@f [: chin] [x 3] .
MOT,cheekie@f [: cheek] [x 3] .
MOT,nosie@f [: nose] .
MOT,chinnie@f [: chin] .
MOT,cheekie@f [: cheek] [x 3] .
MOT,oh .
MOT,0are 0you back to that .
MOT,0are we back to that ?
MOT,oops .
MOT,mind your face .
MOT,mind your face .
MOT,<horsie@f [: horse] horsie@f [: horse] don't you stop just let your feet go clippityclop@o your tail goes swish and your wheels go round giddyup we're homeward bound> [=! singing] .
MOT,do y(ou) like that ?
MOT,<horsie@f [: horse] horsie@f [: horse] don't you stop just let your feet go clippityclop@o your tail goes swish and your wheels go round giddyup we're> [=! singing] +//.
MOT,uhoh .
MOT,"uhoh, what happened ?"
MOT,0did it fall down ?
MOT,did it fall down ?
MOT,are y(ou) bored ?
MOT,do you want this ?
MOT,ah .
MOT,hey .
MOT,what are y(ou) looking at ?
MOT,you know what ?
MOT,I think your nappie's wet !
MOT,I do .
MOT,I think your nappie's wet .
MOT,it is .
MOT,it's wet .
MOT,oh .
