participant,sentence
MOT,hey .
MOT,"look, 0will we do this one, look ."
MOT,"look, we do Hickory_Dickory_Dock ."
MOT,"ready, steady ."
MOT,<hickory_dickory_dock the mouse ran up the clock the clock struck one the mouse ran down hickory_dickory_dock tick+tock tick+tock tick+tock and stop> [=! singing] .
MOT,hooray !
MOT,oh what'll we do now ?
MOT,oh !
MOT,can you hear Ruby barking ?
MOT,oh !
MOT,oh !
MOT,"oh Ois, where's the light ?"
MOT,"it's up there, the light, yeah ."
MOT,"oh, (a)n(d) where's a dinosaur, whoar@o, dinosaur says roar !"
MOT,what ?
MOT,"(a)re y(ou) ready, look ."
MOT,oh peeps@z:m !
MOT,oh peeps@z:m !
MOT,what will I do ?
MOT,what [!] will I do ?
MOT,what [!] will I do ?
MOT,"again, (a)re y(ou) ready ?"
MOT,oh peeps@z:m !
MOT,oh peeps@z:m !
MOT,oh peeps@z:m !
MOT,"Ois do it, (a)re y(ou) ready ?"
MOT,Ois do it .
MOT,(a)re y(ou) ready ?
MOT,peeps@z:m !
MOT,what d(o) y(ou) want ?
MOT,oh what ?
MOT,ready ?
MOT,peeps@z:m !
MOT,"oh [!], again ?"
MOT,oh peeps@z:m !
MOT,oh peeps@z:m !
MOT,"oh where's Ois gone, peep !"
MOT,"peep, peep ."
MOT,"oh, tired boy ?"
MOT,are y(ou) ready ?
MOT,peeps@z:m !
MOT,"oh, mammy's boy ."
MOT,are y(ou) ready ?
MOT,oh peeps@z:m !
MOT,where's the dinosaurs ?
MOT,roar !
MOT,roar !
MOT,oh_my_goodness .
MOT,"oh_my_goodness, that dinosaur has a cough !"
MOT,does that dinosaur have a cough ?
MOT,"look, ah teddy_bear ."
MOT,will mammy cry ?
MOT,oh I know !
MOT,let's do The_Mulberry_Bush again .
MOT,<here we go round the mulberry bush the mulberry bush the mulberry bush here we go around the mulberry bush cold and frosty morning> [=! singing] .
MOT,(hoo)ray .
MOT,what ?
MOT,oh mama .
MOT,what ?
MOT,this ?
MOT,a:ll gone .
MOT,oh don't be givin(g) out .
MOT,don't be givin(g) out !
MOT,"ready, look, we do one, two, three, four, f:ive, (hoo)ray !"
MOT,now this one .
MOT,"one, two, three, four, f:ive !"
MOT,"what'll we do, 0will we do this one ?"
MOT,"you do it to mam, ready ?"
MOT,you [!] do it .
MOT,"wow, high+fives, yeah !"
MOT,"we'll do it (a)gain, gimme your hand ?"
MOT,"oh, where's Ois's hand ?"
MOT,ready ?
MOT,"one, two, th:ree, f:our, f:ive !"
MOT,"oh, and this [!] one ."
MOT,yeah ?
MOT,what will I do ?
MOT,what will I do ?
MOT,oo@i !
MOT,oo@i !
MOT,oo@i !
MOT,"what will I do, fingers ?"
MOT,"ready, steady ."
