participant,sentence
MOT,bouncy bouncy bouncy bouncy .
MOT,Cal ?
MOT,hello .
MOT,hello there .
MOT,"no, those are my glasses ."
MOT,put those away .
MOT,they're gone now .
MOT,they're gone .
MOT,look at your bow .
MOT,isn't that a lovely bow .
MOT,hey Cal ?
MOT,hi .
MOT,Elvis ?
MOT,oh you know your name .
MOT,Cal ?
MOT,hiya !
MOT,hi there .
MOT,Car ?
MOT,oh you think you're Car .
MOT,that's fair enough .
MOT,that's fair enough .
MOT,ooh .
MOT,ooh .
MOT,ooh .
MOT,shake your head .
MOT,shake your head .
MOT,will you shake your head ?
MOT,oh .
MOT,shake your head .
MOT,you do it .
MOT,you do it .
MOT,you do it .
MOT,hm: ?
MOT,"shake, shake, shake ."
MOT,"shake, shake, shake ."
MOT,oh .
MOT,"shake, shake ."
MOT,bababababababap@wp .
MOT,bababababap@wp .
MOT,careful .
MOT,<row row row your boat> [=! singing] .
MOT,whee .
MOT,oops .
MOT,you're upside-down .
MOT,ah .
MOT,ah .
MOT,ah .
MOT,ah .
MOT,ah .
MOT,foo@p .
MOT,0are you okay ?
MOT,"whoo, don't do that ."
MOT,careful .
MOT,you'll hurt yourself .
MOT,careful .
MOT,that's very nice singing .
MOT,hm: ?
MOT,will y(ou) sit up a bit ?
MOT,"oh, oh, ow ."
MOT,that hurts .
MOT,oh careful darling .
MOT,"careful, you were nearly +/."
MOT,"careful, careful ."
MOT,0do 0you wanna go upside-down ?
MOT,up you come .
MOT,"one, two, three, up ."
MOT,one .
MOT,"one, two, three, up ."
MOT,up .
MOT,oh .
MOT,"one, two, three, up ."
MOT,up .
MOT,up .
MOT,you're a baby .
MOT,baby .
MOT,bababababy@wp .
MOT,"oh, careful, careful, careful ."
MOT,that's right .
MOT,oh .
MOT,"oh, careful, careful, child ."
MOT,baby .
MOT,you baby .
MOT,hello .
MOT,hello .
MOT,hello .
MOT,hello .
MOT,hello .
MOT,bababababa@wp .
MOT,never mind that .
MOT,don't mind that .
MOT,bababababa@wp .
MOT,Cal ?
MOT,Cal ?
MOT,Cal ?
MOT,hi .
MOT,hi .
MOT,hi .
MOT,hi .
MOT,"hi, oh careful ."
MOT,"hi, whoo, whoo ."
MOT,okay .
MOT,y(ou) &o +/.
MOT,ow .
MOT,mind that knee .
MOT,Cal .
MOT,ooh .
MOT,0do 0you wanna get up ?
MOT,"one, two, three, up !"
MOT,oh careful .
MOT,down again .
MOT,"one, two, three, up !"
MOT,down again .
