participant,sentence
MOT,bababa@p .
MOT,bababa@p .
MOT,bababa@p !
MOT,bababa@p .
MOT,bababa@p .
MOT,bababa@p .
MOT,&-eh !
MOT,&-eh !
MOT,eeh-eeh@i .
MOT,bababa@p .
MOT,dadadadada@i .
MOT,now do tck-tck-tck-tck@o .
MOT,a-tsss@p .
MOT,a-tssssss@p .
MOT,do tsk-tsk-tsk@p .
MOT,where's Ruthie ?
MOT,where's Ruthie ?
MOT,(ca)n y(ou) do ?
MOT,widdle_widdle_woodjie_woodjie@wp .
MOT,mama .
MOT,clap clap clap .
MOT,clap clap clap .
MOT,clap clap clap .
MOT,oh !
MOT,o:h .
MOT,clap clap clap clap .
MOT,baba .
MOT,bababababa@p .
MOT,dadada@p .
MOT,dada .
MOT,ah peekaboo !
MOT,ah peekaboo !
MOT,dadada@p .
MOT,dadada@p .
MOT,oh !
MOT,o:h .
MOT,what's that ?
MOT,what's that ?
MOT,what's that_at_at_at_at_at@wp ?
MOT,ah peekaboo !
MOT,xxx .
MOT,d(o) y(ou) wanna do clap ?
MOT,clap clap clap clap clap clap .
MOT,clap clap clap clap clap .
MOT,clap clap clap clap clap clap .
MOT,clap clap clap clap clap clap .
MOT,what's out there ?
MOT,what's out there ?
MOT,what's out there ?
MOT,dada .
MOT,dada ?
MOT,a_clapa_apa_apa_apa_apa_apa_apa@wp .
MOT,clap !
MOT,"clap, (hoo)ray !"
MOT,clap clap clap .
MOT,a-dadadada@i .
MOT,mama ?
MOT,ma-ma-ma-ma@f .
MOT,clap clap clap .
MOT,clap clap clap ap_ap_ap_ap_ap@wp .
MOT,clap clap clap .
MOT,where's dadadadadadadada@f ?
MOT,dadada@p .
MOT,ah baba .
MOT,shall we clap ?
MOT,clap clap clap clap clap clap clap .
MOT,clap clap clap clap clap .
MOT,(hoo)ray clap !
MOT,clap clap clap clap clap .
MOT,bababa@p .
MOT,oh Ruthie .
