participant,sentence
MOT,ah sh:oes .
MOT,sh:oes .
MOT,did you say shoes ?
MOT,did you ?
MOT,ready ?
MOT,sh:oes .
MOT,where's your gorgeous shoes ?
MOT,shoes .
MOT,(tha)t's yuck !
MOT,yuck !
MOT,dirty !
MOT,"<very good> [!], that's very good !"
MOT,tickly-tickly-tickly@p .
MOT,oh tickly-tickly-ticklys@p .
MOT,oh .
MOT,thank_you .
MOT,yes .
MOT,thank_you .
MOT,oh a:ll gone !
MOT,what ?
MOT,what d(o) y(ou) want ?
MOT,will we do Twinkle_Twinkle ?
MOT,<twinkle twinkle> [=! singing] .
MOT,oh ?
MOT,oh you wanna color ?
MOT,oh no Ois .
MOT,o:h .
MOT,oh_my_goodness that was very sad .
MOT,ha-ha-ha-ha-ha@i .
MOT,oh <v:ery good> [!] Ois .
MOT,hey .
MOT,oh Ois where's the light ?
MOT,<Ois> [!] where's the light ?
MOT,thank_you .
MOT,okay .
MOT,"oh y(ou)'re goin(g) to color this [!] page, good boy ."
MOT,that's <mammy's> [!] paper y(ou)'re coloring on .
MOT,mammy's paper .
