participant,sentence
MOT,good boy .
MOT,yes !
MOT,who's a big boy ?
MOT,what you got there ?
MOT,well ?
MOT,kiss kiss kiss kiss kiss !
MOT,kisses !
MOT,where are y(ou) kicking ?
MOT,yeah !
MOT,kicking mammy ?
MOT,where's Lar ?
MOT,"oh, he's gone !"
MOT,where's Lar ?
MOT,where is he ?
MOT,where's he gone ?
MOT,there he i:s [!] ye:s !
MOT,will we do it again ?
MOT,oh where's Lar ?
MOT,where's he gone ?
MOT,"I can't see him, I really can't see him ."
MOT,where's he gone ?
MOT,"there he i:s, I see you !"
MOT,octopus .
MOT,now .
MOT,you get it .
MOT,you [!] get it .
MOT,good boy !
MOT,yes !
MOT,you good boy !
MOT,<clap handies@f [: hands] clap handies@f [: hands] (un)til daddy comes home with sweets in his pocket for Lar alone> [=! singing] .
MOT,ye:ah ah dirty wind .
MOT,clap clap clap handies@f [: hands] .
MOT,yes very good .
MOT,clap handies@f [: hands] .
MOT,clap handies@f [: hands] .
MOT,clap clap clap handies@f [: hands] !
MOT,ye:(a)h !
MOT,yes I see those .
MOT,I see those .
MOT,ugh !
MOT,ugh !
MOT,stinky pigs !
MOT,don't chew them down .
MOT,no .
MOT,don't chew them down .
MOT,no .
MOT,"no don't, no don't !"
MOT,"you got him, you got him ."
MOT,you did !
MOT,"well, what's next ?"
MOT,gone !
MOT,well ?
MOT,that's me .
MOT,that's me !
MOT,"that is [!], that's me !"
MOT,good boy !
MOT,clap clap clap handies@f [: hands] .
MOT,yes .
MOT,where are y(ou) goin(g) ?
MOT,where are y(ou) goin(g) ?
MOT,uho:h .
MOT,ooh .
MOT,yes .
MOT,yes .
MOT,are you sticking out your little tongue at me ?
MOT,are you [!] sticking out your little tongue at me ?
MOT,are y(ou) ?
MOT,that's your handies@f [: hands] .
MOT,yes .
MOT,phew !
MOT,phew !
MOT,what's that one ?
MOT,good boy .
MOT,are you pressing it ?
MOT,mind your eye .
MOT,no .
MOT,no don't eat that .
MOT,don't eat that .
MOT,0do 0you want this one ?
MOT,and the sound ?
MOT,"ah, you big silly moo ."
MOT,care:ful .
MOT,care:ful .
MOT,ah that's a big yawn .
MOT,kiss kiss kiss .
