participant,sentence
MOT,achoo ah gotcha gotcha gotcha gotcha .
MOT,"yeah here, look at this way ."
MOT,"no, not over there ."
MOT,I know .
MOT,well .
MOT,a-boo@wp .
MOT,over there .
MOT,"no, there's nothing in there ."
MOT,there really isn't .
MOT,"now, what are they ?"
MOT,tap tap tap tap tapping .
MOT,tap tap tap tap tapping .
MOT,oh .
MOT,d(o) y(ou) like my hat ?
MOT,it is .
MOT,it's a lovely hat .
MOT,yes it's a lovely hat .
MOT,oh a hug .
MOT,or were you going to get it ?
MOT,there it is .
MOT,oh there's Lar's hat .
MOT,yeah !
MOT,oh ta-ta@f .
MOT,ta-ta@f .
MOT,excuse me ?
MOT,ta-ta@f .
MOT,"ah yeah, it's a great hat ."
MOT,ta-ta@f .
MOT,can I have it ?
MOT,really ?
MOT,"aw, it's gone ."
MOT,teehee heehee heehee .
MOT,pop@i !
MOT,oh what are they ?
MOT,what are they ?
MOT,hee heehee heehee .
MOT,0have you dribbles ?
MOT,it's a lovely green hat .
MOT,"yeah, it's lovely !"
MOT,tap tap tap tap tapping .
MOT,is it mine ?
MOT,is it mine ?
MOT,is it ?
MOT,oh ta-ta@f .
MOT,ta-ta@f .
MOT,"yes, y(ou)'re givin(g) them to me ."
MOT,yeah .
MOT,"aw, it's not very tasty „ is it ?"
MOT,no it's not .
MOT,where's your toe gone ?
MOT,where's your toe gone ?
MOT,"ah, where's it ?"
MOT,it's disappeared .
MOT,it has .
MOT,hm: .
MOT,yeah .
MOT,0will we do it with this one ?
MOT,"in there, yes ."
MOT,would you like to go get it ?
MOT,you w:ould !
MOT,you can stretch all [!] the way up there .
MOT,"noses, noses ."
MOT,(hoo)ray !
MOT,we'll put these over this [!] side .
MOT,oh .
MOT,yes .
MOT,and this one Leo .
MOT,dribbles and dribbles and dribbles and dribbles .
MOT,high+five .
MOT,what did you hear ?
MOT,hm: ?
MOT,what did you hear ?
MOT,"nothing wrong with those ears, sure there's not ?"
