participant,sentence
MOT,peekaboo !
MOT,boo !
MOT,hiya !
MOT,boo !
MOT,again ?
MOT,yeah !
MOT,boo !
MOT,tralalalalalalaa@si .
MOT,oops !
MOT,(wh)ere's she gone ?
MOT,again ?
MOT,"ah, (i)s she givin(g) me a hug ?"
MOT,ah good girl .
MOT,good girl .
MOT,what's out the window ?
MOT,<the sun has got his hat on hip hip hip hooray the sun has got his hat on and he's coming out to play> [=! singing] .
MOT,"oh, where's the ring ?"
MOT,lalalalalalalalalalalalalalala@si .
MOT,dadadadadadadada@p .
MOT,na-na-na-na-na-na-na-na@p .
MOT,no .
MOT,yes .
MOT,where's the ball ?
MOT,baba@p .
MOT,where's the baby ?
MOT,where's the baby ?
MOT,babababa@p .
MOT,baba@p .
MOT,<round and round the garden like a teddy_bear> [=! singing] .
MOT,oh look at your nails .
MOT,<round and round the garden like a teddy_bear> [=! singing] .
MOT,you're dribbling .
MOT,one step .
MOT,two step .
MOT,clap .
MOT,clap .
MOT,clap .
MOT,clap .
MOT,Sai go peekaboo !
MOT,peekaboo !
MOT,boo !
MOT,boo !
MOT,boo !
MOT,boo !
MOT,ababababababababab@wp .
MOT,blow !
MOT,ready ?
MOT,that much ?
MOT,good girl !
MOT,you don't like raisins ?
MOT,ready ?
MOT,duh@i .
MOT,"raisins, no ."
MOT,one raisin .
MOT,two raisins .
MOT,"oh, cough cough !"
MOT,ready ?
MOT,"one, two, three, four [!], five ."
MOT,and again .
MOT,"one, two, three, four, five, oh !"
MOT,yum yum .
MOT,no ?
MOT,"that's what they put that lovely bow there for, to catch all the food ."
MOT,yeah !
MOT,<around and round the garden like a teddy_bear> [=! singing] .
MOT,are you gettin(g) (th)em out ?
MOT,(ca)n you get (th)em out ?
MOT,they're very difficult „ aren't they ?
MOT,(ca)n you get (th)em out ?
MOT,Sai get them out .
MOT,Sai the sausage .
