participant,sentence
MOT,oohah@p !
MOT,oh you can't eat smelly socks .
MOT,let mammy smell .
MOT,"let mammy smell, look ."
MOT,"pwoah, socks ."
MOT,"Ois, look ."
MOT,"<pwoah> [!], socks ."
MOT,"<pwoah> [!], socks ."
MOT,you do it .
MOT,oh Janey_Mac .
MOT,you don't want them in your mouth !
MOT,oh yuck !
MOT,"pwoah, socks ."
MOT,oh ticklin(g) his toe_toes@f [: toes] !
MOT,toe_toes@f [: toes] .
MOT,"Ois, where's the light ?"
MOT,where's the light ?
MOT,where's it ?
MOT,there's the camera .
MOT,that's a camera .
MOT,that's the light up there .
MOT,where's Connor ?
MOT,"Connor gone, yeah ."
MOT,say a:ll [!] gone .
MOT,all gone .
MOT,can I have some ?
MOT,some for mammy ?
MOT,gone ?
MOT,"look, say sock ."
MOT,sock .
MOT,"phew, socks ."
MOT,"phew, socks ."
MOT,you do it .
MOT,"phew, socks ."
MOT,and this one ?
MOT,ta-ta@f to mammy .
MOT,oh can +/.
MOT,"oh, can y(ou) hear Ruby ?"
MOT,that's what +/.
MOT,Ruby .
MOT,"yeah, doggie@f [: dog] ."
MOT,where's she gone ?
MOT,all gone .
MOT,all gone .
MOT,"all gone, yeah, good boy !"
MOT,good listenin(g) .
MOT,gi(v)e me them old sticky old handies@f [: hands] .
MOT,sticky old handies@f [: hands] .
MOT,come back .
MOT,come back .
MOT,oh I don't want them dirty things out of your mouth .
MOT,"oh I don't want them dirty things out of your mouth, yuck !"
MOT,chh-chk-chk@p .
MOT,oh chk-chk-chk-chk-chk-chk-chk-chk@p .
MOT,what are y(ou) like ?
MOT,look .
MOT,boo !
MOT,"oh, where's the camera ?"
MOT,mammy has a cough .
MOT,"oh, where's +/."
MOT,oh I'm goin(g) to get your toe_toes@f [: toes] .
MOT,gimme them toe_toes@f [: toes] .
MOT,gimme them toe_toes@f [: toes] .
MOT,where's your toe_toes@f [: toes] ?
MOT,where ?
MOT,what have y(ou) in there ?
MOT,where're your toes ?
MOT,where's Ois gone ?
MOT,peep peep .
MOT,peep peep .
MOT,ready ?
MOT,where's Ois gone ?
MOT,where's Ois gone ?
MOT,peeps !
MOT,oh can y(ou) not hear me ?
MOT,y(ou) can't hear me ?
MOT,oh where's mammy ?
MOT,yeah ?
MOT,oh_my_goodness .
MOT,O:isin ?
MOT,O:isin ?
MOT,boo !
MOT,do waa-aaa@p .
MOT,ready ?
MOT,go .
MOT,oh d(o) y(ou) not want +/.
MOT,d(o) y(ou) wanna do this ?
MOT,where's your ears ?
MOT,yeah ?
MOT,baba@p .
MOT,bababa@p .
MOT,oh whose baba@z:m ?
MOT,you say it .
MOT,yeah ?
MOT,very good .
MOT,(hoo)ray !
MOT,0will we do it again ?
MOT,oh can you hear that noise ?
MOT,over your ears ?
MOT,where's your nose ?
MOT,<put your finger on your nose on your nose put your finger on your nose on your nose put your finger on your nose on your nose> [=! singing] .
MOT,"oh, oh, I can't hear anybody crying ."
MOT,I can't hear anybody crying .
MOT,let mammy hear .
MOT,oh mammy can't hear anybody crying .
MOT,oh !
