participant,sentence
MOT,okay put this like this .
MOT,<five little ducks went swimming one day> [=! singing] .
MOT,<over the hills and far away> [=! singing] .
MOT,you don't want me singing ?
MOT,oh_dear .
MOT,look at these guys here .
MOT,where are they ?
MOT,&-uh-&-uh-err@wp .
MOT,yeah !
MOT,good finding .
MOT,do you think the duck would eat these ?
MOT,I don't think so .
MOT,look [!] you can put them in a little tower .
MOT,uhoh .
MOT,good .
MOT,oh very good .
MOT,excellent .
MOT,do you think he'll go on top ?
MOT,he's too big .
MOT,if they fall over we go oh no !
MOT,a tower ?
MOT,yeah !
MOT,well done .
MOT,okay we'll play this again .
MOT,now which hand ?
MOT,this one ?
MOT,no !
MOT,&=imit:child yay .
MOT,0will we play it again ?
MOT,oh .
MOT,you got it first time .
MOT,is that where it should be ?
MOT,"well do you wanna close my hand up oh, very good now turn over that way then ."
MOT,would the duck fit in there ?
MOT,you can see him .
MOT,he's too big .
MOT,well done .
MOT,you can make a noise if you bang them together did you know that ?
MOT,that is a tower yeah .
MOT,very clever .
MOT,haha he's not a hat .
MOT,give the duck a kiss ?
MOT,"aw you like him, do you ?"
MOT,yeah .
MOT,what does the duck say ?
MOT,quack quack .
MOT,do you remember your daddy took you to feed the ducks ?
MOT,<over the hill and far away> [=! singing] .
MOT,they make a good noise „ don't they ?
MOT,look we've got one two three !
MOT,can I have one ?
MOT,thanks very much .
MOT,"that's a good noise, isn't it, look I can do the same ."
MOT,you can rub them as well oh it fell oh no !
MOT,thank_you .
MOT,very good .
MOT,that's very noisy „ isn't it ?
MOT,do you like making noise ?
MOT,oh .
MOT,0do they all sound the same ?
MOT,0are they the same or different ?
